,Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES,base_rdkit_smiles
411,JNTWHFOMVSHHKK-UHFFFAOYNA-N,CHEMBL255567,3269,A,5.6,chembl20,465005,9606,HRH1,2055,O1C=NC(C)=C1C=2N(C(SCCCN3CCC=4C(=CC5=C(C4)SC(=N5)CC)CC3)=NN2)C,CCc1nc2cc3c(cc2s1)CCN(CCCSc1nnc(-c2ocnc2C)n1C)CC3
412,JNUCCWMHZZUFKE-UHFFFAOYNA-N,CHEMBL590241,3269,A,6.62,chembl20,612232,9606,HRH1,2055,C1=CC=C2CC3=C(C=CC=C3)C(CNCCC4=CC=CC=C4)C2=C1,c1ccc(CCNCC2c3ccccc3Cc3ccccc32)cc1
413,JJCFRYNCJDLXIK-UHFFFAOYNA-N,CHEMBL516,3269,A,9.37,chembl20,774767,9606,HRH1,2055,C1(C2=C(C=CC=3C1=CC=CC3)C=CC=C2)=C4CCN(CC4)C,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1
414,HMWYNGSUVFCIHB-UHFFFAOYNA-N,10399921,3269,A,8.52288,pubchem,454690,9606,HRH1,2055,N(CCCC1C=2C(CC=3C1=CC=CC3)=CC=CC2)C,CNCCCC1c2ccccc2Cc2ccccc21
415,HMXYGNGUTHIEDM-SEXMWPKENA-N,90667251,3269,N,,pubchem,1122375,9606,HRH1,2055,S(CCCN/C(/NC#N)=N/C)C=1N=C(NN1)N,C/N=C(\NC#N)NCCCSc1n[nH]c(N)n1
416,HNJJXZKZRAWDPF-UHFFFAOYNA-N,CHEMBL1411979,3269,A,8.74,chembl20,774767,9606,HRH1,2055,S1C(CN(C2=NC=CC=C2)CCN(C)C)=CC=C1,CN(C)CCN(Cc1cccs1)c1ccccn1
417,HNLNXYUSMGCHFW-UHFFFAOYNA-N,CHEMBL1767157,3269,A,7.2,chembl20,741663,9606,HRH1,2055,C=1C=C(CC2=NN(CCC3N(CCC3)C)C(C=4C2=CC=CC4)=O)C=CC1Cl,CN1CCCC1CCn1nc(Cc2ccc(Cl)cc2)c2ccccc2c1=O
418,HPVUAGMZZRSSHI-UHFFFAOYNA-N,CHEMBL1092651,3269,A,9.1,chembl20,625162,9606,HRH1,2055,C1(=CC=C2C(=C(CCN(C)C)CC2=C1)CC3=C(N=CC=N3)OC)F,COc1nccnc1CC1=C(CCN(C)C)Cc2cc(F)ccc21
419,HRHSURDPAJFNRA-UHFFFAOYNA-N,CHEMBL2207637,3269,A,5.59,chembl20,886464,9606,HRH1,2055,C1=CC=2C(=CC=C1)C(=CC2CN3CCN(CC3)C4=C(C=CC=C4)OC)CN(C)C,COc1ccccc1N1CCN(Cc2cc(CN(C)C)c3cccccc2-3)CC1
420,HRSYZRFBUGIVHN-MRXNPFEDNA-N,71458203,3269,A,9.50031,pubchem,687274,9606,HRH1,2055,ClC=1C=CC(CC2=NN(C[C@@H]3N(CCC3)C)C(=O)C=4C2=CN=CC4)=CC1,CN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2cnccc2c1=O
421,HRUTWQCXFHLYSD-UHFFFAOYNA-N,CHEMBL270227,3269,A,5.6,chembl20,465005,9606,HRH1,2055,C=1C=CC2=C(C1C=3N(C(SCCCN4CCC=5C(=CC6=C(C5)N=C(O6)C(C(F)(F)F)(F)F)CC4)=NN3)C)C=CC(C)=N2,Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(C(F)(F)C(F)(F)F)oc6cc5CC4)n3C)cccc2n1
422,HOUUGSUKNBXWNT-CQSZACIVNA-N,CHEMBL1092813,3269,A,7.77,chembl20,624292,9606,HRH1,2055,C1=CC=C2C(=C(CCN(C)C)SC2=C1)[C@@H](C=3C=CC=NC3C)C,Cc1ncccc1[C@@H](C)c1c(CCN(C)C)sc2ccccc12
423,HOXVEGPFZJNLIG-UHFFFAOYNA-N,CHEMBL1669413,3269,A,8.55,chembl20,718096,9606,HRH1,2055,C1=CC=C2C(CC3=CN=CC=N3)=C(CC2=C1)CCN4CCCC4,c1ccc2c(c1)CC(CCN1CCCC1)=C2Cc1cnccn1
424,HQZBFDAIHIKVRO-USDNQOIHNA-N,CHEMBL493677,3269,A,5.22,chembl20,538857,9606,HRH1,2055,C=1(C=C(C(NC[C@@H]2[C@@H](CN(CC2)CCC(C)(C)C)F)=O)C=C(Cl)C1)Cl,CC(C)(C)CCN1CC[C@H](CNC(=O)c2cc(Cl)cc(Cl)c2)[C@H](F)C1
425,HRBGKICNPOCYPZ-UHFFFAOYNA-N,CHEMBL271844,3269,A,5.6,chembl20,465005,9606,HRH1,2055,C=1C=CC=2N=C(C=CC2C1C=3N(C(SCCCN4CCC=5C(CC4)=CC6=C(C5)OC=N6)=NN3)C)C,Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6ncoc6cc5CC4)n3C)cccc2n1
426,HKOAZVBUNRGWIO-UHFFFAOYNA-N,CHEMBL334127,24448,A,5.82,chembl20,84706,10116,HRH1,2055,C1(C2=C(CCC3=C1N=CC=C3)C=CC(=C2)Cl)=C4CCN(CC4)C(=O)C,CC(=O)N1CCC(=C2c3cc(Cl)ccc3CCc3cccnc32)CC1
427,HNSXISBJVADGBQ-UHFFFAOYNA-N,10339767,24448,A,5.22185,pubchem,87524,10116,HRH1,2055,S1C=2C=C(CCCCN3CCC(CC3)C4=CC=CC=C4)C=CC2N(C1=O)C,Cn1c(=O)sc2cc(CCCCN3CCC(c4ccccc4)CC3)ccc21
428,HILDNLJIJXAVHA-AWEZNQCLNA-N,CHEMBL563920,3269,A,9.05,chembl20,582981,9606,HRH1,2055,C1=CC=C2C(=C1)OC(=C2[C@H](C=3C=CC=CN3)C)CCN(C)C,C[C@@H](c1ccccn1)c1c(CCN(C)C)oc2ccccc12
429,GQWSXILTLUTBAJ-PGUFJCEWNA-N,CHEMBL1767167,3269,A,8.9,chembl20,741667,9606,HRH1,2055,C=1(C=CC(OCCCN2CCCCCC2)=CC1)CCCCCN3CCC[C@@H]3CN4N=C(CC=5C=CC(=CC5)Cl)C=6C(C4=O)=CC=CC6,O=c1c2ccccc2c(Cc2ccc(Cl)cc2)nn1C[C@H]1CCCN1CCCCCc1ccc(OCCCN2CCCCCC2)cc1
430,GSQPHXFZLYFUQD-LBOYIXSDNA-N,CHEMBL2171041,3269,A,7.6,chembl20,862026,9606,HRH1,2055,O=S(=O)(NC(N1CCC(N2CCC(OC=3C=CC(=C(C3)Cl)Cl)CC2)CC1)=O)C4=C(C=CC=C4)N(C)C,CN(C)c1ccccc1S(=O)(=O)NC(=O)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1
431,GLXQEUGDWMYWCC-OMIFECLONA-N,9913604,3269,A,6.8239100000000015,pubchem,254274,9606,HRH1,2055,ClC1=CC=C([C@H](N2CCN(CC2)CC=3OC(=CC3)C#CCCN(O)C(=O)N)C4=CC=CC=C4)C=C1,NC(=O)N(O)CCC#Cc1ccc(CN2CCN([C@H](c3ccccc3)c3ccc(Cl)cc3)CC2)o1
432,GMDILGHWZUFMEQ-UHFFFAOYNA-N,CHEMBL330462,3269,A,8.17,chembl20,84418,9606,HRH1,2055,C=1(N(C2=CC=CC=C2N1)CC=3C=CC(=CC3)F)C(C4CCN(CC4)CCC5(CN(C(C6=CC(OCC)=C(C(=C6)OCC)OCC)=O)CC5)C=7C=C(OC)C(=CC7)OC)=O,CCOc1cc(C(=O)N2CCC(CCN3CCC(C(=O)c4nc5ccccc5n4Cc4ccc(F)cc4)CC3)(c3ccc(OC)c(OC)c3)C2)cc(OCC)c1OCC
433,GNAFTHDBPJUMAT-UHFFFAOYNA-N,CHEMBL256471,3269,A,5.8,chembl20,465005,9606,HRH1,2055,O1C=NC(C)=C1C=2N(C(SCCCN3CCC=4C(=CC5=C(C4)N=C(S5)C)CC3)=NN2)C,Cc1nc2cc3c(cc2s1)CCN(CCCSc1nnc(-c2ocnc2C)n1C)CC3
434,GREREVYRUNFCTM-PKRZOPRNNA-N,CHEMBL1910380,3269,A,6.22,chembl20,775917,9606,HRH1,2055,C(=O)(N1CCN(CC1)CCN(C2=CC=CC=N2)CC=3C=CC(=CC3)OC)C=4NC5=CC=CC=C5N4,COc1ccc(CN(CCN2CCN(C(=O)c3nc4ccccc4[nH]3)CC2)c2ccccn2)cc1
435,GRKYNTKPAFRLLZ-UHFFFAOYNA-N,20293994,3269,A,6.41341,pubchem,454690,9606,HRH1,2055,N(CCCC(C1=CC=CC=C1)C2=CC=CC=C2)C,CNCCCC(c1ccccc1)c1ccccc1
436,GRWARSULWXLZOY-QWOVJGMINA-N,CHEMBL303824,3269,A,6.0,chembl20,84430,9606,HRH1,2055,C=1(C2=C(CCCCC2)N=C3C1C=CC=C3)NCCC4N(CCC4)C,CN1CCCC1CCNc1c2c(nc3ccccc13)CCCCC2
437,GPLGAQQQNWMVMM-MYAJQUOBNA-N,CHEMBL191703,3269,A,5.0,chembl20,513372,9606,HRH1,2055,[C@@]123[C@H]([C@@H]4CC=C5[C@@]([C@H]4CC1)(CC[C@H](N(C)C)C5)C)CC[C@@H]2[C@H](C)N(C3)C,C[C@H]1[C@H]2CC[C@H]3[C@@H]4CC=C5C[C@@H](N(C)C)CC[C@]5(C)[C@H]4CC[C@]23CN1C
438,GPRHHSZIXIDKDN-ZTOFUINCNA-N,CHEMBL2208427,3269,A,7.2,chembl20,887254,9606,HRH1,2055,C1(=C(C=CC(=C1)OC2CCN(CC2)C[C@@H](CNC(=O)C=3C=C(C(=CC3)N)OC)O)Cl)Cl,COc1cc(C(=O)NC[C@@H](O)CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)ccc1N
439,GPVDPKZTACUYNW-IPKCRJEZNA-N,CHEMBL96429,3269,A,8.63,chembl20,84421,9606,HRH1,2055,[C@H]12[C@@H](C=3C(=CC=CC3)CC4=C1C=CC=C4)CC(O2)CN5CCOCC5,c1ccc2c(c1)Cc1ccccc1[C@H]1CC(CN3CCOCC3)O[C@H]21
440,GPWMNUXSJDSCAV-DYVYAPTKNA-N,49836528,24448,A,8.27003,pubchem,537330,10116,HRH1,2055,OC(=O)[C@@]12[C@@H](C1)CN(C2)C3C[C@]4(CC3)CC=5C(CC=6C4=CC=CC6)=CC=CC5,O=C(O)[C@]12C[C@H]1CN(C1CC[C@]3(Cc4ccccc4Cc4ccccc43)C1)C2
441,GPWMNUXSJDSCAV-DYVYAPTKNA-N,49836528,3269,A,7.5000399999999985,pubchem,537324,9606,HRH1,2055,OC(=O)[C@@]12[C@@H](C1)CN(C2)C3C[C@]4(CC3)CC=5C(CC=6C4=CC=CC6)=CC=CC5,O=C(O)[C@]12C[C@H]1CN(C1CC[C@]3(Cc4ccccc4Cc4ccccc43)C1)C2
442,GPZMWOXSIRVXQW-OAHLLOKONA-N,56963799,3269,A,5.1515,pubchem,661704,9606,HRH1,2055,O1C(CCN2[C@@H](CCC2)C)=CC3=C1C=CC(=C3)C(=O)C4=CC=C(N(=O)=O)C=C4,C[C@@H]1CCCN1CCc1cc2cc(C(=O)c3ccc([N+](=O)[O-])cc3)ccc2o1
443,GPZMWOXSIRVXQW-UHFFFAOYNA-N,CHEMBL2031737,3269,A,5.15,chembl20,818793,9606,HRH1,2055,C1CN(CCC=2OC=3C=CC(=CC3C2)C(C4=CC=C(C=C4)N(=O)=O)=O)C(C1)C,CC1CCCN1CCc1cc2cc(C(=O)c3ccc([N+](=O)[O-])cc3)ccc2o1
444,GPZPKPCNUXREIY-QNERWRCSNA-N,CHEMBL295001,3269,A,6.97,chembl20,84539,9606,HRH1,2055,C1(C(=NC(C[C@@H]1C2=CC(F)=C(C=C2)F)=O)C)C(=O)NCCCN3CCC(CC3)(C4=C(C=C(C=C4)F)F)C#N,CC1=NC(=O)C[C@H](c2ccc(F)c(F)c2)C1C(=O)NCCCN1CCC(C#N)(c2ccc(F)cc2F)CC1
445,GEICAQNIOJFRQN-UHFFFAOYNA-N,CHEMBL47482,3269,A,6.71,chembl20,605748,9606,HRH1,2055,C=1C=C2C(CC3=C(C2CN)C=CC=C3)=CC1,NCC1c2ccccc2Cc2ccccc21
446,IRIGJBAWLKWASO-UHFFFAOYNA-N,CHEMBL313604,3269,A,7.81,chembl20,84541,9606,HRH1,2055,N12C(C3=C(C=CC=C3)CC4=C1C(Cl)=CC=C4)CC(O2)CN(C)C,CN(C)CC1CC2c3ccccc3Cc3cccc(Cl)c3N2O1
447,IQNSUCJNGFOYPQ-VTTPVFLDNA-N,49836738,3269,A,6.900010000000001,pubchem,537324,9606,HRH1,2055,O1C=2C(C3(CC(N4C[C@@H](CCC4)C(=O)O)CC3)CC=5C1=CC=CC5)=CC=CC2,O=C(O)[C@@H]1CCCN(C2CCC3(Cc4ccccc4Oc4ccccc43)C2)C1
448,IQWBKNWLBVZZLG-HNNXBMFYNA-N,CHEMBL1091775,3269,A,8.41,chembl20,624292,9606,HRH1,2055,C1=CC=C2C(=C(CCN3CCC3)SC2=C1)[C@H](C=4C=CC=CN4)C,C[C@@H](c1ccccn1)c1c(CCN2CCC2)sc2ccccc12
449,IUIGATKKQCOBAF-AQYSXWTQNA-N,CHEMBL2158837,3269,A,7.3,chembl20,856370,9606,HRH1,2055,C1(=C(C=CC(=C1)OC2CCN(CC2)CC3CCN(CC3)[C@@H](CC4=C(C=CC=C4)Cl)C(=O)O)Cl)Cl,O=C(O)[C@H](Cc1ccccc1Cl)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1
450,IOJIPFCHEXMFMJ-UHFFFAOYNA-N,CHEMBL429132,3269,A,5.3,chembl20,465005,9606,HRH1,2055,C=1C=CC2=C(C1C=3N(C(SCCCN4CCC=5C(CC4)=CC6=C(C5)N=C(O6)C(C)(C)C)=NN3)C)C=CC(C)=N2,Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(C(C)(C)C)oc6cc5CC4)n3C)cccc2n1
451,IPQSEKMUUNQIQD-UHFFFAOYNA-N,CHEMBL93556,3269,A,8.19,chembl20,84418,9606,HRH1,2055,C=1(N(C2=CC=CC=C2N1)CC3=CC=C(C=C3)F)C(C4CCN(CC4)CCC5(CN(C(C6=CC(OC)=C(C(=C6)OC)OC)=O)CC5)C7=CC(OC)=C(C=C7)OC)=O,COc1ccc(C2(CCN3CCC(C(=O)c4nc5ccccc5n4Cc4ccc(F)cc4)CC3)CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C2)cc1OC
452,IPTWWGFBGODTAQ-HCKMINDGNA-N,CHEMBL155188,3269,A,6.0,chembl20,84547,9606,HRH1,2055,N1=CNC=C1CCCCCCCCCCCCN,NCCCCCCCCCCCCc1c[nH]cn1
453,ISNBRHXEJYVADA-CQSZACIVNA-N,CHEMBL263881,3269,A,5.81,chembl20,84876,9606,HRH1,2055,C1=2C(N(C)C[C@@H](C1)C(N(CC)CC)=O)=CC3=C4C2C=CC=C4NC3,CCN(CC)C(=O)[C@@H]1Cc2c(cc3c4c(cccc24)NC3)N(C)C1
454,ITLPFSDCSSQVPC-UHFFFAOYNA-N,44126326,3269,A,7.522880000000002,pubchem,452262,9606,HRH1,2055,FC1=CC=C(CCN2C3=C(CN(CC3)C)C4=C2C=CC(=C4)C)C=C1,Cc1ccc2c(c1)c1c(n2CCc2ccc(F)cc2)CCN(C)C1
455,ITNVSKVARAVDNB-CSKMVECVNA-N,CHEMBL1774491,3269,A,7.39,chembl20,745951,9606,HRH1,2055,O1C2=C(N(C=3C(C1)=CC=CC3)CCCN4CCN(CCC4)C5=CC(N(C(N5C)=O)C)=O)C=C(C=C2)C(O)=O,Cn1c(N2CCCN(CCCN3c4ccccc4COc4ccc(C(=O)O)cc43)CC2)cc(=O)n(C)c1=O
456,ITTGLZWHTWLHSG-UHFFFAOYNA-N,CHEMBL272480,3269,A,5.5,chembl20,465005,9606,HRH1,2055,C1=CC=C2C(=C1C=3N(C(SCCCN4CCC=5C(CC4)=CC6=C(C5)C(N(C6)C)=O)=NN3)C)C=CC(C)=N2,Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6c(cc5CC4)C(=O)N(C)C6)n3C)cccc2n1
457,IMKMPTLRTHMERW-MGBGTMOVNA-N,24803639,3269,A,8.40012,pubchem,591516,9606,HRH1,2055,O=C1N(N=C(C=2C1=CC=CC2)CC=3C=CC(O)=CC3)C[C@@H]4N(CCC4)CCCCC5=CC=C(OCCCN6CCCCCC6)C=C5,O=c1c2ccccc2c(Cc2ccc(O)cc2)nn1C[C@H]1CCCN1CCCCc1ccc(OCCCN2CCCCCC2)cc1
458,IGZMIXBCHNOMPG-QGZVFWFLNA-N,52937734,3269,A,7.10002,pubchem,591512,9606,HRH1,2055,O=C1N(N=C(CC2CCCCC2)C=3C1=CC=CC3)C[C@@H]4N(CCC4)C,CN1CCC[C@@H]1Cn1nc(CC2CCCCC2)c2ccccc2c1=O
459,IOFOPIMDJBEBFZ-UHFFFAOYNA-N,CHEMBL2207638,3269,A,5.26,chembl20,886464,9606,HRH1,2055,C1=CC=2C(=CC=C1)C(=CC2CN3CCN(CC3)C4=C(C=CC=C4)OC)CN5CCCCC5,COc1ccccc1N1CCN(Cc2cc(CN3CCCCC3)c3cccccc2-3)CC1
460,IRGGYSVFJCBILG-LQFNOIFHNA-N,CHEMBL1277312,24448,A,7.85,chembl20,685211,10116,HRH1,2055,C12(CC3=C(C=CC=C3)OC=4C=CC=CC14)CCC(C2)N5CC(C5)C(=O)O,O=C(O)C1CN(C2CCC3(Cc4ccccc4Oc4ccccc43)C2)C1
461,IRGGYSVFJCBILG-LQFNOIFHNA-N,CHEMBL1277312,3269,A,7.3,chembl20,685205,9606,HRH1,2055,C12(CC3=C(C=CC=C3)OC=4C=CC=CC14)CCC(C2)N5CC(C5)C(=O)O,O=C(O)C1CN(C2CCC3(Cc4ccccc4Oc4ccccc43)C2)C1
462,JJKPSOUEWPDPFS-UHFFFAOYNA-N,CHEMBL326263,3269,A,6.1,chembl20,84419,9606,HRH1,2055,N1(C(=O)OCCC2=CC=C(C#N)C=C2)CCN(CC1)CCCC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F,N#Cc1ccc(CCOC(=O)N2CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1
463,JJZCOPQZNMJSKH-TXEJJXNPNA-N,CHEMBL15499,24448,N,4.7,chembl20,84709,10116,HRH1,2055,C1(N(C=2C=CC(=CC2S1)CCN3C[C@H](C)N[C@@H](C3)C)C)=O,C[C@H]1CN(CCc2ccc3c(c2)sc(=O)n3C)C[C@@H](C)N1
464,JMGBVGDZPLNFAE-NPIRHHPONA-N,CHEMBL2208428,3269,A,6.7,chembl20,887254,9606,HRH1,2055,C1(=C(C=CC(=C1)OC2CCN(CC2)C[C@@H](CNC(=O)C=3C(=CC=CC3)S(C)(=O)=O)O)Cl)Cl,CS(=O)(=O)c1ccccc1C(=O)NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1
465,JMNWUROIQQVCMZ-UHFFFAOYNA-N,CHEMBL139760,24448,A,5.51,chembl20,84706,10116,HRH1,2055,C1(C2=C(C=C(C(=C2)Cl)Cl)CCC3=C1N=CC=C3)=C4CCN(CC4)C(=O)C,CC(=O)N1CCC(=C2c3cc(Cl)c(Cl)cc3CCc3cccnc32)CC1
466,JMZSIRYUEMQBSO-UHFFFAOYNA-N,CHEMBL342455,24448,A,7.09,chembl20,84706,10116,HRH1,2055,C1(C2=C(C=C(C=C2)Cl)CCC3=C1N=CC=C3)=C4CCN(C(C(C)(C)C)=O)CC4,CC(C)(C)C(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1
467,JNODQFNWMXFMEV-UHFFFAOYNA-N,197033,3269,A,6.80134,pubchem,452262,9606,HRH1,2055,N1(C2=C(CN(CC2)C)C3=C1C=CC(=C3)C)CCC=4C=CC(=NC4)C,Cc1ccc2c(c1)c1c(n2CCc2ccc(C)nc2)CCN(C)C1
468,IPEVIECOSRVVCZ-UHFFFAOYNA-N,CHEMBL275109,24448,A,7.15,chembl20,84703,10116,HRH1,2055,C1(C=2N=CC(=CC2CCC3=C1C=CC(Cl)=C3)C)=C4CCN(CC4)C(=O)C,CC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cc(C)cnc32)CC1
469,HCYAFALTSJYZDH-UHFFFAOYNA-N,CHEMBL72,24448,A,9.1,chembl20,84698,10116,HRH1,2055,N1(C2=C(CCC3=C1C=CC=C3)C=CC=C2)CCCNC,CNCCCN1c2ccccc2CCc2ccccc21
470,JVDFBAQLTSMMBQ-SREBMQDQNA-N,CHEMBL2158832,3269,A,7.3,chembl20,856370,9606,HRH1,2055,C=1C=CC(=CC1CN2CCC(CN3CCC(OC=4C=CC(=C(C4)Cl)Cl)CC3)CC2)C(=O)O,O=C(O)c1cccc(CN2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1
471,KZONDTNPVHWVKU-NSHDSACANA-N,CHEMBL2165447,3269,N,4.99,chembl20,880424,9606,HRH1,2055,N=1OC(=CC1OC[C@@H]2CCN2)COC3=CC=CC=C3,c1ccc(OCc2cc(OC[C@@H]3CCN3)no2)cc1
472,KUAJFMGQGXJNCK-UHFFFAOYNA-N,CHEMBL330719,3269,A,8.18,chembl20,84418,9606,HRH1,2055,C=1(N(C2=CC=CC=C2N1)CC=3C=CN=CC3)C(C4CCN(CC4)CCC5(CN(C(C6=CC(OC)=C(C(=C6)OC)OC)=O)CC5)C7=CC=CC=C7)=O,COc1cc(C(=O)N2CCC(CCN3CCC(C(=O)c4nc5ccccc5n4Cc4ccncc4)CC3)(c3ccccc3)C2)cc(OC)c1OC
473,JTLCTTWVUAIQHD-UHFFFAOYNA-N,CHEMBL315772,3269,A,8.63,chembl20,84544,9606,HRH1,2055,N12C(C3=C(C=CC=C3)CC4=C1C=C(C=C4)Cl)CC(O2)CN(C)C,CN(C)CC1CC2c3ccccc3Cc3ccc(Cl)cc3N2O1
474,KIBTUVSBDSDCNM-UHFFFAOYNA-N,15288693,24448,A,8.1549,pubchem,87524,10116,HRH1,2055,S1C=2C=C(CCN3CCN(CC3)CC4=CC=CC=C4)C=CC2N(C1=O)C,Cn1c(=O)sc2cc(CCN3CCN(Cc4ccccc4)CC3)ccc21
475,KICLSPYVVBSUFF-YHSKDTNENA-N,CHEMBL2376804,3269,N,4.68,chembl20,955845,9606,HRH1,2055,C1=C(C=C2C(=N1)C(=NC(=N2)N)N3CC(C3)NC)C4CC4,CNC1CN(c2nc(N)nc3cc(C4CC4)cnc23)C1
476,KGDPFNITOFAOLP-UHFFFAOYNA-N,CHEMBL256474,3269,A,5.7,chembl20,465005,9606,HRH1,2055,O1C=NC(C)=C1C=2N(C(SCCCN3CCC=4C(=CC5=C(C4)OC(=N5)C(C)(F)F)CC3)=NN2)C,Cc1ncoc1-c1nnc(SCCCN2CCc3cc4nc(C(C)(F)F)oc4cc3CC2)n1C
477,JPUGXAMECQJERZ-UHFFFAOYNA-N,CHEMBL96141,3269,A,8.19,chembl20,84418,9606,HRH1,2055,C1(=NC2=CC=CC=C2N1CCOCC)C(C3CCN(CC3)CCC4(CN(C(C5=CC(OC)=C(C(=C5)OC)OC)=O)CC4)C=6C=C(Cl)C(=CC6)Cl)=O,CCOCCn1c(C(=O)C2CCN(CCC3(c4ccc(Cl)c(Cl)c4)CCN(C(=O)c4cc(OC)c(OC)c(OC)c4)C3)CC2)nc2ccccc21
478,LDAIZSJPULESPS-UHFFFAOYNA-N,CHEMBL179590,3269,A,8.23,chembl20,302917,9606,HRH1,2055,N1(C(C=2C=CC(=CC2)F)C=3C=CC(=CC3)F)CCN(CC1)CCCCOC4=CC=C(C#CCCN(C(=O)OCC)O)C=C4,CCOC(=O)N(O)CCC#Cc1ccc(OCCCCN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1
479,LLBZLFNYOYVBFX-ACIDLTHQNA-N,CHEMBL1910386,3269,A,8.26,chembl20,775917,9606,HRH1,2055,C(=O)(C=1NC=2C=CC=CC2C1)N3CCN(CC3)CCN4CCC(CC4)NC=5N(C=6C(N5)=CC=CC6)CC=7C=CC(=CC7)F,O=C(c1cc2ccccc2[nH]1)N1CCN(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)CC1
480,LQCZDIMQFUOGJG-PFSFRUDQNA-N,CHEMBL2207672,3269,A,7.3,chembl20,884700,9606,HRH1,2055,C1(=C(C=CC(=C1Cl)OC2CCN(CC2)C[C@@H](CNC(C3=C4C(=C(N=C3)O)C=C(C=C4)S(C)(=O)=O)=O)O)Cl)C,Cc1c(Cl)ccc(OC2CCN(C[C@H](O)CNC(=O)c3cnc(O)c4cc(S(C)(=O)=O)ccc34)CC2)c1Cl
481,LPHIWCBAJGQIIF-UHFFFAOYNA-N,17963227,3269,A,8.60033,pubchem,701282,9606,HRH1,2055,ClC=1C=C(OC2CCN(C3CCN(CC3)C(=O)N(S(=O)(=O)C4=CC=C(C=C4)C)C)CC2)C=CC1Cl,Cc1ccc(S(=O)(=O)N(C)C(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1
482,LNEPOXFFQSENCJ-UHFFFAOYNA-N,CHEMBL54,24448,A,6.42,chembl20,84716,10116,HRH1,2055,C1(CCN(CC1)CCCC(C=2C=CC(=CC2)F)=O)(C=3C=CC(=CC3)Cl)O,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1
483,LNEPOXFFQSENCJ-UHFFFAOYNA-N,CHEMBL54,3269,A,6.49,chembl20,774767,9606,HRH1,2055,C1(CCN(CC1)CCCC(C=2C=CC(=CC2)F)=O)(C=3C=CC(=CC3)Cl)O,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1
484,LNKJMMRGHGXRAK-UHFFFAOYNA-N,CHEMBL116144,24448,A,5.44,chembl20,84704,10116,HRH1,2055,C1(C2=C(C=C(C=C2)Cl)CCC3=C1N=CC=C3)N4CCN(CC4)C(=O)CCC,CCCC(=O)N1CCN(C2c3ccc(Cl)cc3CCc3cccnc32)CC1
485,GZKLJWGUPQBVJQ-LELJVTLKNA-N,60149,3269,A,9.29243,pubchem,517793,9606,HRH1,2055,ClC1=CC=2C(C3CCN(CC3)CCN4CCNC4=O)=CN(C2C=C1)C5=CC=C(F)C=C5,O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1
486,GWLKWIJXTVRQMT-UHFFFAOYNA-N,45267775,3269,A,7.0942,pubchem,432949,9606,HRH1,2055,FC1=CC=C(CN2C(N3CCC(N(C4=CC=CC=C4)C)CC3)=NC=5C2=CC=CC5)C=C1,CN(c1ccccc1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1
487,GLNBRPIPBOSSGY-UHFFFAOYNA-N,54583939,3269,A,5.1209,pubchem,600300,9606,HRH1,2055,N1(C2CCN(CC2)C)CC3=C(N(C4=C3C=C(C=C4)C)CCC5=CC=NC=C5)CC1,Cc1ccc2c(c1)c1c(n2CCc2ccncc2)CCN(C2CCN(C)CC2)C1
488,HSDKTYRTYUNZTL-UHFFFAOYNA-N,CHEMBL91397,3269,A,8.41,chembl20,321177,9606,HRH1,2055,C=1C=CN=C2C(C=3CCN(CC3)CC4=CC(=CN=C4)C)C=5C=CC(Cl)=CC5CCC21,Cc1cncc(CN2CC=C(C3c4ccc(Cl)cc4CCc4cccnc43)CC2)c1
