,Compound ID,Uniprot ID,Compound Name,Standard inchi key,Max Phase,Target Pref Name,Gene Names,Target Class,Wild type or mutant,Mutation information,PubMed ID,End Point Standard Type,End Point Standard Relation,End Point Standard Value,End Point Standard Units,Endpoint Mode of Action,Assay Format,Assay Type,Assay Sub Type,Inhibitor Type,Detection Technology,Compound concentration value,Compound concentration value units,Substrate type,Substrate Type Standard Relation,Substrate Type Standard Value,Substrate Type Standard Units,Assay cell line,Assay Description,Activity Comments,Title,Journal,Year,Volume,Issue,Authors,Annotation Comments,Assay ID,DTC Tid,DTC Activity ID,DTC Molregno,Record ID,DTC Document ID
336,CHEMBL2086583,P46098,,AWJOXQPKTMMFHH-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,22468936.0,ACTIVITY,,,,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells,Not Active,"Discovery of a Novel Alpha-7 Nicotinic Acetylcholine Receptor Agonist Series and Characterization of the Potent, Selective, and Orally Efficacious Agonist 5-(4-Acetyl[1,4]diazepan-1-yl)pentanoic Acid [5-(4-Methoxyphenyl)-1H-pyrazol-3-yl] Amide (SEN15924, WAY-361789).",J. Med. Chem.,2012.0,55.0,10.0,"Zanaletti R, Bettinetti L, Castaldo C, Cocconcelli G, Comery T, Dunlop J, Gaviraghi G, Ghiron C, Haydar SN, Jow F, Maccari L, Micco I, Nencini A, Scali C, Turlizzi E, Valacchi M",,842191.0,DTCT0023221,10599887,DTCC01253699,1494444,50457
337,CHEMBL2086584,P46098,,KELGFUJORMNBDM-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,22468936.0,ACTIVITY,,,,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells,Not Active,"Discovery of a Novel Alpha-7 Nicotinic Acetylcholine Receptor Agonist Series and Characterization of the Potent, Selective, and Orally Efficacious Agonist 5-(4-Acetyl[1,4]diazepan-1-yl)pentanoic Acid [5-(4-Methoxyphenyl)-1H-pyrazol-3-yl] Amide (SEN15924, WAY-361789).",J. Med. Chem.,2012.0,55.0,10.0,"Zanaletti R, Bettinetti L, Castaldo C, Cocconcelli G, Comery T, Dunlop J, Gaviraghi G, Ghiron C, Haydar SN, Jow F, Maccari L, Micco I, Nencini A, Scali C, Turlizzi E, Valacchi M",,842191.0,DTCT0023221,10599888,DTCC01253700,1234562,50457
338,CHEMBL2086584,P46098,,KELGFUJORMNBDM-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,22468936.0,IC50,>,30000.0,NM,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells assessed as inhibition of m-chlorophenylbiguanide-induced calcium influx measured every 1 sec for 1 min followed by every 3 secs for 3 mins by FLIPR assay,,"Discovery of a Novel Alpha-7 Nicotinic Acetylcholine Receptor Agonist Series and Characterization of the Potent, Selective, and Orally Efficacious Agonist 5-(4-Acetyl[1,4]diazepan-1-yl)pentanoic Acid [5-(4-Methoxyphenyl)-1H-pyrazol-3-yl] Amide (SEN15924, WAY-361789).",J. Med. Chem.,2012.0,55.0,10.0,"Zanaletti R, Bettinetti L, Castaldo C, Cocconcelli G, Comery T, Dunlop J, Gaviraghi G, Ghiron C, Haydar SN, Jow F, Maccari L, Micco I, Nencini A, Scali C, Turlizzi E, Valacchi M",,842160.0,DTCT0023221,10599355,DTCC01253700,1234562,50457
339,CHEMBL2086585,P46098,,JJJIVUQWUUXQLP-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,22468936.0,ACTIVITY,,,,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells,Not Active,"Discovery of a Novel Alpha-7 Nicotinic Acetylcholine Receptor Agonist Series and Characterization of the Potent, Selective, and Orally Efficacious Agonist 5-(4-Acetyl[1,4]diazepan-1-yl)pentanoic Acid [5-(4-Methoxyphenyl)-1H-pyrazol-3-yl] Amide (SEN15924, WAY-361789).",J. Med. Chem.,2012.0,55.0,10.0,"Zanaletti R, Bettinetti L, Castaldo C, Cocconcelli G, Comery T, Dunlop J, Gaviraghi G, Ghiron C, Haydar SN, Jow F, Maccari L, Micco I, Nencini A, Scali C, Turlizzi E, Valacchi M",,842191.0,DTCT0023221,10599889,DTCC01253701,847574,50457
340,CHEMBL2087337,P46098,VELUSETRAG,HXLOHDZQBKCUCR-WOZUAGRISA-N,2,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,22959244.0,INHIBITION,<,50.0,%,,,,,,,,,,,,,,Inhibition of 5HT3A receptor at 10 uM,,"Discovery, oral pharmacokinetics and in vivo efficacy of velusetrag, a highly selective 5-HT(4) receptor agonist that has achieved proof-of-concept in patients with chronic idiopathic constipation.",Bioorg. Med. Chem. Lett.,2012.0,22.0,19.0,"Long DD, Armstrong SR, Beattie DT, Choi SK, Fatheree PR, Gendron RA, Genov D, Goldblum AA, Humphrey PP, Jiang L, Marquess DG, Shaw JP, Smith JA, Turner SD, Vickery RG",,841635.0,DTCT0023221,10607097,DTCC01254336,154809,49752
341,CHEMBL2087421,P46098,,TYDKAHFZLFMNQX-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,22369198.0,INHIBITION,=,1.0,%,,cell_based,,,,,,,,,,,,Inhibition of human 5HT3 receptor at 5 uM by cell based assay,,From bradykinin B2 receptor antagonists to orally active and selective bradykinin B1 receptor antagonists.,J. Med. Chem.,2012.0,55.0,6.0,"Barth M, Bondoux M, Luccarini JM, Peyrou V, Dodey P, Pruneau D, Massardier C, Paquet JL",,842013.0,DTCT0023221,10599265,DTCC01254414,1578316,50456
342,CHEMBL2087437,P46098,,HSJHANWKJLOWGS-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,22468936.0,ACTIVITY,,,,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells,Not Active,"Discovery of a Novel Alpha-7 Nicotinic Acetylcholine Receptor Agonist Series and Characterization of the Potent, Selective, and Orally Efficacious Agonist 5-(4-Acetyl[1,4]diazepan-1-yl)pentanoic Acid [5-(4-Methoxyphenyl)-1H-pyrazol-3-yl] Amide (SEN15924, WAY-361789).",J. Med. Chem.,2012.0,55.0,10.0,"Zanaletti R, Bettinetti L, Castaldo C, Cocconcelli G, Comery T, Dunlop J, Gaviraghi G, Ghiron C, Haydar SN, Jow F, Maccari L, Micco I, Nencini A, Scali C, Turlizzi E, Valacchi M",,842191.0,DTCT0023221,10599865,DTCC01254430,1558783,50457
343,CHEMBL2087438,P46098,,LOEWGPWXHKYVIM-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,22468936.0,ACTIVITY,,,,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells,Not Active,"Discovery of a Novel Alpha-7 Nicotinic Acetylcholine Receptor Agonist Series and Characterization of the Potent, Selective, and Orally Efficacious Agonist 5-(4-Acetyl[1,4]diazepan-1-yl)pentanoic Acid [5-(4-Methoxyphenyl)-1H-pyrazol-3-yl] Amide (SEN15924, WAY-361789).",J. Med. Chem.,2012.0,55.0,10.0,"Zanaletti R, Bettinetti L, Castaldo C, Cocconcelli G, Comery T, Dunlop J, Gaviraghi G, Ghiron C, Haydar SN, Jow F, Maccari L, Micco I, Nencini A, Scali C, Turlizzi E, Valacchi M",,842191.0,DTCT0023221,10599867,DTCC01254432,1687977,50457
344,CHEMBL2087439,P46098,,UDNVGXVDJIKQKN-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,22468936.0,ACTIVITY,,,,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells,Not Active,"Discovery of a Novel Alpha-7 Nicotinic Acetylcholine Receptor Agonist Series and Characterization of the Potent, Selective, and Orally Efficacious Agonist 5-(4-Acetyl[1,4]diazepan-1-yl)pentanoic Acid [5-(4-Methoxyphenyl)-1H-pyrazol-3-yl] Amide (SEN15924, WAY-361789).",J. Med. Chem.,2012.0,55.0,10.0,"Zanaletti R, Bettinetti L, Castaldo C, Cocconcelli G, Comery T, Dunlop J, Gaviraghi G, Ghiron C, Haydar SN, Jow F, Maccari L, Micco I, Nencini A, Scali C, Turlizzi E, Valacchi M",,842191.0,DTCT0023221,10599868,DTCC01254433,1429837,50457
345,CHEMBL2087440,P46098,,UQHUNGZFFQATJZ-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,22468936.0,ACTIVITY,,,,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells,Not Active,"Discovery of a Novel Alpha-7 Nicotinic Acetylcholine Receptor Agonist Series and Characterization of the Potent, Selective, and Orally Efficacious Agonist 5-(4-Acetyl[1,4]diazepan-1-yl)pentanoic Acid [5-(4-Methoxyphenyl)-1H-pyrazol-3-yl] Amide (SEN15924, WAY-361789).",J. Med. Chem.,2012.0,55.0,10.0,"Zanaletti R, Bettinetti L, Castaldo C, Cocconcelli G, Comery T, Dunlop J, Gaviraghi G, Ghiron C, Haydar SN, Jow F, Maccari L, Micco I, Nencini A, Scali C, Turlizzi E, Valacchi M",,842191.0,DTCT0023221,10599869,DTCC01254434,102739,50457
346,CHEMBL2087441,P46098,,JWKYJUPITPBTSR-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,22468936.0,ACTIVITY,,,,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells,Not Active,"Discovery of a Novel Alpha-7 Nicotinic Acetylcholine Receptor Agonist Series and Characterization of the Potent, Selective, and Orally Efficacious Agonist 5-(4-Acetyl[1,4]diazepan-1-yl)pentanoic Acid [5-(4-Methoxyphenyl)-1H-pyrazol-3-yl] Amide (SEN15924, WAY-361789).",J. Med. Chem.,2012.0,55.0,10.0,"Zanaletti R, Bettinetti L, Castaldo C, Cocconcelli G, Comery T, Dunlop J, Gaviraghi G, Ghiron C, Haydar SN, Jow F, Maccari L, Micco I, Nencini A, Scali C, Turlizzi E, Valacchi M",,842191.0,DTCT0023221,10599870,DTCC01254435,1397699,50457
347,CHEMBL2087442,P46098,,UUULARAVAROYPO-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,22468936.0,ACTIVITY,,,,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells,Not Active,"Discovery of a Novel Alpha-7 Nicotinic Acetylcholine Receptor Agonist Series and Characterization of the Potent, Selective, and Orally Efficacious Agonist 5-(4-Acetyl[1,4]diazepan-1-yl)pentanoic Acid [5-(4-Methoxyphenyl)-1H-pyrazol-3-yl] Amide (SEN15924, WAY-361789).",J. Med. Chem.,2012.0,55.0,10.0,"Zanaletti R, Bettinetti L, Castaldo C, Cocconcelli G, Comery T, Dunlop J, Gaviraghi G, Ghiron C, Haydar SN, Jow F, Maccari L, Micco I, Nencini A, Scali C, Turlizzi E, Valacchi M",,842191.0,DTCT0023221,10599871,DTCC01254436,847577,50457
348,CHEMBL2087443,P46098,,BGJJEMSVLGIVLI-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,22468936.0,ACTIVITY,,,,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells,Not Active,"Discovery of a Novel Alpha-7 Nicotinic Acetylcholine Receptor Agonist Series and Characterization of the Potent, Selective, and Orally Efficacious Agonist 5-(4-Acetyl[1,4]diazepan-1-yl)pentanoic Acid [5-(4-Methoxyphenyl)-1H-pyrazol-3-yl] Amide (SEN15924, WAY-361789).",J. Med. Chem.,2012.0,55.0,10.0,"Zanaletti R, Bettinetti L, Castaldo C, Cocconcelli G, Comery T, Dunlop J, Gaviraghi G, Ghiron C, Haydar SN, Jow F, Maccari L, Micco I, Nencini A, Scali C, Turlizzi E, Valacchi M",,842191.0,DTCT0023221,10599872,DTCC01254437,1202066,50457
349,CHEMBL2087443,P46098,,BGJJEMSVLGIVLI-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,22468936.0,IC50,>,30000.0,NM,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells assessed as inhibition of m-chlorophenylbiguanide-induced calcium influx measured every 1 sec for 1 min followed by every 3 secs for 3 mins by FLIPR assay,,"Discovery of a Novel Alpha-7 Nicotinic Acetylcholine Receptor Agonist Series and Characterization of the Potent, Selective, and Orally Efficacious Agonist 5-(4-Acetyl[1,4]diazepan-1-yl)pentanoic Acid [5-(4-Methoxyphenyl)-1H-pyrazol-3-yl] Amide (SEN15924, WAY-361789).",J. Med. Chem.,2012.0,55.0,10.0,"Zanaletti R, Bettinetti L, Castaldo C, Cocconcelli G, Comery T, Dunlop J, Gaviraghi G, Ghiron C, Haydar SN, Jow F, Maccari L, Micco I, Nencini A, Scali C, Turlizzi E, Valacchi M",,842160.0,DTCT0023221,10599346,DTCC01254437,1202066,50457
350,CHEMBL2087444,P46098,,VAEUZWBERFNXLX-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,22468936.0,ACTIVITY,,,,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells,Not Active,"Discovery of a Novel Alpha-7 Nicotinic Acetylcholine Receptor Agonist Series and Characterization of the Potent, Selective, and Orally Efficacious Agonist 5-(4-Acetyl[1,4]diazepan-1-yl)pentanoic Acid [5-(4-Methoxyphenyl)-1H-pyrazol-3-yl] Amide (SEN15924, WAY-361789).",J. Med. Chem.,2012.0,55.0,10.0,"Zanaletti R, Bettinetti L, Castaldo C, Cocconcelli G, Comery T, Dunlop J, Gaviraghi G, Ghiron C, Haydar SN, Jow F, Maccari L, Micco I, Nencini A, Scali C, Turlizzi E, Valacchi M",,842191.0,DTCT0023221,10599873,DTCC01254438,297411,50457
351,CHEMBL2087445,P46098,,YJOREKPBKODAPH-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,22468936.0,ACTIVITY,,,,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells,Not Active,"Discovery of a Novel Alpha-7 Nicotinic Acetylcholine Receptor Agonist Series and Characterization of the Potent, Selective, and Orally Efficacious Agonist 5-(4-Acetyl[1,4]diazepan-1-yl)pentanoic Acid [5-(4-Methoxyphenyl)-1H-pyrazol-3-yl] Amide (SEN15924, WAY-361789).",J. Med. Chem.,2012.0,55.0,10.0,"Zanaletti R, Bettinetti L, Castaldo C, Cocconcelli G, Comery T, Dunlop J, Gaviraghi G, Ghiron C, Haydar SN, Jow F, Maccari L, Micco I, Nencini A, Scali C, Turlizzi E, Valacchi M",,842191.0,DTCT0023221,10599874,DTCC01254439,1908971,50457
352,CHEMBL2087445,P46098,,YJOREKPBKODAPH-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,22468936.0,IC50,>,30000.0,NM,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells assessed as inhibition of m-chlorophenylbiguanide-induced calcium influx measured every 1 sec for 1 min followed by every 3 secs for 3 mins by FLIPR assay,,"Discovery of a Novel Alpha-7 Nicotinic Acetylcholine Receptor Agonist Series and Characterization of the Potent, Selective, and Orally Efficacious Agonist 5-(4-Acetyl[1,4]diazepan-1-yl)pentanoic Acid [5-(4-Methoxyphenyl)-1H-pyrazol-3-yl] Amide (SEN15924, WAY-361789).",J. Med. Chem.,2012.0,55.0,10.0,"Zanaletti R, Bettinetti L, Castaldo C, Cocconcelli G, Comery T, Dunlop J, Gaviraghi G, Ghiron C, Haydar SN, Jow F, Maccari L, Micco I, Nencini A, Scali C, Turlizzi E, Valacchi M",,842160.0,DTCT0023221,10599347,DTCC01254439,1908971,50457
353,CHEMBL2087446,P46098,,GQCWFDPOTSZPCD-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,22468936.0,ACTIVITY,,,,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells,Not Active,"Discovery of a Novel Alpha-7 Nicotinic Acetylcholine Receptor Agonist Series and Characterization of the Potent, Selective, and Orally Efficacious Agonist 5-(4-Acetyl[1,4]diazepan-1-yl)pentanoic Acid [5-(4-Methoxyphenyl)-1H-pyrazol-3-yl] Amide (SEN15924, WAY-361789).",J. Med. Chem.,2012.0,55.0,10.0,"Zanaletti R, Bettinetti L, Castaldo C, Cocconcelli G, Comery T, Dunlop J, Gaviraghi G, Ghiron C, Haydar SN, Jow F, Maccari L, Micco I, Nencini A, Scali C, Turlizzi E, Valacchi M",,842191.0,DTCT0023221,10599875,DTCC01254440,1106331,50457
354,CHEMBL2087447,P46098,,POWHTVORLJYXLJ-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,22468936.0,ACTIVITY,,,,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells,Not Active,"Discovery of a Novel Alpha-7 Nicotinic Acetylcholine Receptor Agonist Series and Characterization of the Potent, Selective, and Orally Efficacious Agonist 5-(4-Acetyl[1,4]diazepan-1-yl)pentanoic Acid [5-(4-Methoxyphenyl)-1H-pyrazol-3-yl] Amide (SEN15924, WAY-361789).",J. Med. Chem.,2012.0,55.0,10.0,"Zanaletti R, Bettinetti L, Castaldo C, Cocconcelli G, Comery T, Dunlop J, Gaviraghi G, Ghiron C, Haydar SN, Jow F, Maccari L, Micco I, Nencini A, Scali C, Turlizzi E, Valacchi M",,842191.0,DTCT0023221,10599697,DTCC01254441,1461939,50457
355,CHEMBL2087447,P46098,,POWHTVORLJYXLJ-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,22468936.0,IC50,>,30000.0,NM,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells assessed as inhibition of m-chlorophenylbiguanide-induced calcium influx measured every 1 sec for 1 min followed by every 3 secs for 3 mins by FLIPR assay,,"Discovery of a Novel Alpha-7 Nicotinic Acetylcholine Receptor Agonist Series and Characterization of the Potent, Selective, and Orally Efficacious Agonist 5-(4-Acetyl[1,4]diazepan-1-yl)pentanoic Acid [5-(4-Methoxyphenyl)-1H-pyrazol-3-yl] Amide (SEN15924, WAY-361789).",J. Med. Chem.,2012.0,55.0,10.0,"Zanaletti R, Bettinetti L, Castaldo C, Cocconcelli G, Comery T, Dunlop J, Gaviraghi G, Ghiron C, Haydar SN, Jow F, Maccari L, Micco I, Nencini A, Scali C, Turlizzi E, Valacchi M",,842160.0,DTCT0023221,10599348,DTCC01254441,1461939,50457
356,CHEMBL2087448,P46098,,MIQNWMJNRQADMN-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,22468936.0,ACTIVITY,,,,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells,Not Active,"Discovery of a Novel Alpha-7 Nicotinic Acetylcholine Receptor Agonist Series and Characterization of the Potent, Selective, and Orally Efficacious Agonist 5-(4-Acetyl[1,4]diazepan-1-yl)pentanoic Acid [5-(4-Methoxyphenyl)-1H-pyrazol-3-yl] Amide (SEN15924, WAY-361789).",J. Med. Chem.,2012.0,55.0,10.0,"Zanaletti R, Bettinetti L, Castaldo C, Cocconcelli G, Comery T, Dunlop J, Gaviraghi G, Ghiron C, Haydar SN, Jow F, Maccari L, Micco I, Nencini A, Scali C, Turlizzi E, Valacchi M",,842191.0,DTCT0023221,10599749,DTCC01254442,362627,50457
357,CHEMBL2087448,P46098,,MIQNWMJNRQADMN-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,22468936.0,IC50,>,30000.0,NM,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells assessed as inhibition of m-chlorophenylbiguanide-induced calcium influx measured every 1 sec for 1 min followed by every 3 secs for 3 mins by FLIPR assay,,"Discovery of a Novel Alpha-7 Nicotinic Acetylcholine Receptor Agonist Series and Characterization of the Potent, Selective, and Orally Efficacious Agonist 5-(4-Acetyl[1,4]diazepan-1-yl)pentanoic Acid [5-(4-Methoxyphenyl)-1H-pyrazol-3-yl] Amide (SEN15924, WAY-361789).",J. Med. Chem.,2012.0,55.0,10.0,"Zanaletti R, Bettinetti L, Castaldo C, Cocconcelli G, Comery T, Dunlop J, Gaviraghi G, Ghiron C, Haydar SN, Jow F, Maccari L, Micco I, Nencini A, Scali C, Turlizzi E, Valacchi M",,842160.0,DTCT0023221,10599350,DTCC01254442,362627,50457
358,CHEMBL2087449,P46098,,DWJPLBZSCNLIAR-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,22468936.0,ACTIVITY,,,,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells,Not Active,"Discovery of a Novel Alpha-7 Nicotinic Acetylcholine Receptor Agonist Series and Characterization of the Potent, Selective, and Orally Efficacious Agonist 5-(4-Acetyl[1,4]diazepan-1-yl)pentanoic Acid [5-(4-Methoxyphenyl)-1H-pyrazol-3-yl] Amide (SEN15924, WAY-361789).",J. Med. Chem.,2012.0,55.0,10.0,"Zanaletti R, Bettinetti L, Castaldo C, Cocconcelli G, Comery T, Dunlop J, Gaviraghi G, Ghiron C, Haydar SN, Jow F, Maccari L, Micco I, Nencini A, Scali C, Turlizzi E, Valacchi M",,842191.0,DTCT0023221,10599698,DTCC01254443,459021,50457
359,CHEMBL2087450,P46098,,AEZVYNVHNCDBQX-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,22468936.0,ACTIVITY,,,,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells,Not Active,"Discovery of a Novel Alpha-7 Nicotinic Acetylcholine Receptor Agonist Series and Characterization of the Potent, Selective, and Orally Efficacious Agonist 5-(4-Acetyl[1,4]diazepan-1-yl)pentanoic Acid [5-(4-Methoxyphenyl)-1H-pyrazol-3-yl] Amide (SEN15924, WAY-361789).",J. Med. Chem.,2012.0,55.0,10.0,"Zanaletti R, Bettinetti L, Castaldo C, Cocconcelli G, Comery T, Dunlop J, Gaviraghi G, Ghiron C, Haydar SN, Jow F, Maccari L, Micco I, Nencini A, Scali C, Turlizzi E, Valacchi M",,842191.0,DTCT0023221,10599876,DTCC01254445,1461940,50457
360,CHEMBL2087451,P46098,,MUFOLRMJGLDINZ-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,22468936.0,ACTIVITY,,,,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells,Not Active,"Discovery of a Novel Alpha-7 Nicotinic Acetylcholine Receptor Agonist Series and Characterization of the Potent, Selective, and Orally Efficacious Agonist 5-(4-Acetyl[1,4]diazepan-1-yl)pentanoic Acid [5-(4-Methoxyphenyl)-1H-pyrazol-3-yl] Amide (SEN15924, WAY-361789).",J. Med. Chem.,2012.0,55.0,10.0,"Zanaletti R, Bettinetti L, Castaldo C, Cocconcelli G, Comery T, Dunlop J, Gaviraghi G, Ghiron C, Haydar SN, Jow F, Maccari L, Micco I, Nencini A, Scali C, Turlizzi E, Valacchi M",,842191.0,DTCT0023221,10599877,DTCC01254446,912667,50457
361,CHEMBL2087452,P46098,,BRVURYNCYHYNFR-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,22468936.0,ACTIVITY,,,,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells,Not Active,"Discovery of a Novel Alpha-7 Nicotinic Acetylcholine Receptor Agonist Series and Characterization of the Potent, Selective, and Orally Efficacious Agonist 5-(4-Acetyl[1,4]diazepan-1-yl)pentanoic Acid [5-(4-Methoxyphenyl)-1H-pyrazol-3-yl] Amide (SEN15924, WAY-361789).",J. Med. Chem.,2012.0,55.0,10.0,"Zanaletti R, Bettinetti L, Castaldo C, Cocconcelli G, Comery T, Dunlop J, Gaviraghi G, Ghiron C, Haydar SN, Jow F, Maccari L, Micco I, Nencini A, Scali C, Turlizzi E, Valacchi M",,842191.0,DTCT0023221,10599878,DTCC01254447,102740,50457
362,CHEMBL2087453,P46098,,RPLWNHKGFXWLSL-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,22468936.0,ACTIVITY,,,,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells,Not Active,"Discovery of a Novel Alpha-7 Nicotinic Acetylcholine Receptor Agonist Series and Characterization of the Potent, Selective, and Orally Efficacious Agonist 5-(4-Acetyl[1,4]diazepan-1-yl)pentanoic Acid [5-(4-Methoxyphenyl)-1H-pyrazol-3-yl] Amide (SEN15924, WAY-361789).",J. Med. Chem.,2012.0,55.0,10.0,"Zanaletti R, Bettinetti L, Castaldo C, Cocconcelli G, Comery T, Dunlop J, Gaviraghi G, Ghiron C, Haydar SN, Jow F, Maccari L, Micco I, Nencini A, Scali C, Turlizzi E, Valacchi M",,842191.0,DTCT0023221,10599879,DTCC01254448,685678,50457
363,CHEMBL2087453,P46098,,RPLWNHKGFXWLSL-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,22468936.0,IC50,>,30000.0,NM,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells assessed as inhibition of m-chlorophenylbiguanide-induced calcium influx measured every 1 sec for 1 min followed by every 3 secs for 3 mins by FLIPR assay,,"Discovery of a Novel Alpha-7 Nicotinic Acetylcholine Receptor Agonist Series and Characterization of the Potent, Selective, and Orally Efficacious Agonist 5-(4-Acetyl[1,4]diazepan-1-yl)pentanoic Acid [5-(4-Methoxyphenyl)-1H-pyrazol-3-yl] Amide (SEN15924, WAY-361789).",J. Med. Chem.,2012.0,55.0,10.0,"Zanaletti R, Bettinetti L, Castaldo C, Cocconcelli G, Comery T, Dunlop J, Gaviraghi G, Ghiron C, Haydar SN, Jow F, Maccari L, Micco I, Nencini A, Scali C, Turlizzi E, Valacchi M",,842160.0,DTCT0023221,10599351,DTCC01254448,685678,50457
