Compound ID,Uniprot ID,Compound Name,Standard inchi key,Max Phase,Target Pref Name,Gene Names,Target Class,Wild type or mutant,Mutation information,PubMed ID,End Point Standard Type,End Point Standard Relation,End Point Standard Value,End Point Standard Units,Endpoint Mode of Action,Assay Format,Assay Type,Assay Sub Type,Inhibitor Type,Detection Technology,Compound concentration value,Compound concentration value units,Substrate type,Substrate Type Standard Relation,Substrate Type Standard Value,Substrate Type Standard Units,Assay cell line,Assay Description,Activity Comments,Title,Journal,Year,Volume,Issue,Authors,Annotation Comments,Assay ID,DTC Tid,DTC Activity ID,DTC Molregno,Record ID,DTC Document ID
CHEMBL2107804,P46098,BEMESETRON,MNJNPLVXBISNSX-WDNDVIMCSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,18983139,IC50,=,9.4,NM,,,,,,,,,,,,,,Displacement of radiolabeled MDL 72222 from human 5HT3 receptor,,"cis-4-(Piperazin-1-yl)-5,6,7a,8,9,10,11,11a-octahydrobenzofuro[2,3-h]quinazolin-2-amine (A-987306), a new histamine H4R antagonist that blocks pain responses against carrageenan-induced hyperalgesia.",J. Med. Chem.,2008,51,22,"Liu H, Altenbach RJ, Carr TL, Chandran P, Hsieh GC, Lewis LG, Manelli AM, Milicic I, Marsh KC, Miller TR, Strakhova MI, Vortherms TA, Wakefield BD, Wetter JM, Witte DG, Honore P, Esbenshade TA, Brioni JD, Cowart MD",,494485,DTCT0023221,2604410,DTCC01260981,166145,32034
CHEMBL2107804,P46098,BEMESETRON,MNJNPLVXBISNSX-WDNDVIMCSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,18983139,KI,=,6.6,NM,,,,,,,,,,,,,,Displacement of radiolabeled MDL 72222 from human 5HT3 receptor,,"cis-4-(Piperazin-1-yl)-5,6,7a,8,9,10,11,11a-octahydrobenzofuro[2,3-h]quinazolin-2-amine (A-987306), a new histamine H4R antagonist that blocks pain responses against carrageenan-induced hyperalgesia.",J. Med. Chem.,2008,51,22,"Liu H, Altenbach RJ, Carr TL, Chandran P, Hsieh GC, Lewis LG, Manelli AM, Milicic I, Marsh KC, Miller TR, Strakhova MI, Vortherms TA, Wakefield BD, Wetter JM, Witte DG, Honore P, Esbenshade TA, Brioni JD, Cowart MD",,494485,DTCT0023221,2584078,DTCC01260981,166145,32034
CHEMBL2107804,P46098,BEMESETRON,MNJNPLVXBISNSX-WDNDVIMCSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,19447040,IC50,=,770,NM,,,,,,,,,,,,,,Antagonist activity at 5HT3A receptor expressed in Xenopus oocyte,,Quinazolindione derivatives as potent 5-HT3A receptor antagonists.,Bioorg. Med. Chem.,2009,17,13,"Lee BH, Choi MJ, Jo MN, Seo HJ, Nah SY, Cho YS, Nam G, Pae AN, Rhim H, Choo H",,578446,DTCT0023221,2885920,DTCC01260981,176407,34988
CHEMBL2107804,P46098,BEMESETRON,MNJNPLVXBISNSX-WDNDVIMCSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,19447040,VMAX,=,99.6,%,,,,,,,,,,,,,,Inhibition of 5HT3A receptor expressed in Xenopus oocyte relative to bemesetron,,Quinazolindione derivatives as potent 5-HT3A receptor antagonists.,Bioorg. Med. Chem.,2009,17,13,"Lee BH, Choi MJ, Jo MN, Seo HJ, Nah SY, Cho YS, Nam G, Pae AN, Rhim H, Choo H",,578445,DTCT0023221,2887672,DTCC01260981,176407,34988
CHEMBL2107804,P46098,BEMESETRON,MNJNPLVXBISNSX-WDNDVIMCSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,21726069,KI,=,3.9,NM,,,,,,,,,,,,,,Displacement of [3H]BRL43694 from human 5HT3 receptor,,"Tryptophan 2,3-dioxygenase (TDO) inhibitors. 3-(2-(pyridyl)ethenyl)indoles as potential anticancer immunomodulators.",J. Med. Chem.,2011,54,15,"Dolusic E, Larrieu P, Moineaux L, Stroobant V, Pilotte L, Colau D, Pochet L, Van den Eynde B, Masereel B, Wouters J, Frédérick R",,761947,DTCT0023221,6053715,DTCC01260981,184540,45491
CHEMBL2107804,P46098,BEMESETRON,MNJNPLVXBISNSX-WDNDVIMCSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23403082,IC50,=,11,NM,,cell_based,,,,,,,,,,,HEK293,Displacement of [3H]GR65630 from human recombinant 5HT3 receptor expressed in HEK293 cells after 60 mins,,Cinnamides as selective small-molecule inhibitors of a cellular model of breast cancer stem cells.,Bioorg. Med. Chem. Lett.,2013,23,6,"Germain AR, Carmody LC, Nag PP, Morgan B, Verplank L, Fernandez C, Donckele E, Feng Y, Perez JR, Dandapani S, Palmer M, Lander ES, Gupta PB, Schreiber SL, Munoz B",,965430,DTCT0023221,12469495,DTCC01260981,188198,54795
CHEMBL2107804,P46098,BEMESETRON,MNJNPLVXBISNSX-WDNDVIMCSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23403082,INHIBITION,=,3,%,,cell_based,,,,,,,,,,,HEK293,Displacement of [3H]GR65630 from human recombinant 5HT3 receptor expressed in HEK293 cells at 10 uM after 60 mins relative to control,,Cinnamides as selective small-molecule inhibitors of a cellular model of breast cancer stem cells.,Bioorg. Med. Chem. Lett.,2013,23,6,"Germain AR, Carmody LC, Nag PP, Morgan B, Verplank L, Fernandez C, Donckele E, Feng Y, Perez JR, Dandapani S, Palmer M, Lander ES, Gupta PB, Schreiber SL, Munoz B",,965635,DTCT0023221,12469563,DTCC01260981,188198,54795
CHEMBL2107804,P46098,BEMESETRON,MNJNPLVXBISNSX-WDNDVIMCSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23403082,KI,=,2.5,NM,,cell_based,,,,,,,,,,,HEK293,Displacement of [3H]GR65630 from human recombinant 5HT3 receptor expressed in HEK293 cells after 60 mins,,Cinnamides as selective small-molecule inhibitors of a cellular model of breast cancer stem cells.,Bioorg. Med. Chem. Lett.,2013,23,6,"Germain AR, Carmody LC, Nag PP, Morgan B, Verplank L, Fernandez C, Donckele E, Feng Y, Perez JR, Dandapani S, Palmer M, Lander ES, Gupta PB, Schreiber SL, Munoz B",,965430,DTCT0023221,12469429,DTCC01260981,188198,54795
CHEMBL2107804,P46098,BEMESETRON,MNJNPLVXBISNSX-WDNDVIMCSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23466604,IC50,=,6.7,NM,,,,,,,,,,,,,,Binding affinity to human 5-HT3 receptor by radioligand displacement assay,,Synthesis and structure-activity relationship studies in serotonin 5-HT1A receptor agonists based on fused pyrrolidone scaffolds.,Eur. J. Med. Chem.,2013,63,,"Cappelli A, Manini M, Valenti S, Castriconi F, Giuliani G, Anzini M, Brogi S, Butini S, Gemma S, Campiani G, Giorgi G, Mennuni L, Lanza M, Giordani A, Caselli G, Letari O, Makovec F",,966037,DTCT0023221,12471227,DTCC01260981,188206,54801
CHEMBL2107804,P46098,BEMESETRON,MNJNPLVXBISNSX-WDNDVIMCSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23466604,KI,=,4.7,NM,,,,,,,,,,,,,,Binding affinity to human 5-HT3 receptor by radioligand displacement assay,,Synthesis and structure-activity relationship studies in serotonin 5-HT1A receptor agonists based on fused pyrrolidone scaffolds.,Eur. J. Med. Chem.,2013,63,,"Cappelli A, Manini M, Valenti S, Castriconi F, Giuliani G, Anzini M, Brogi S, Butini S, Gemma S, Campiani G, Giorgi G, Mennuni L, Lanza M, Giordani A, Caselli G, Letari O, Makovec F",,966037,DTCT0023221,12471155,DTCC01260981,188206,54801
CHEMBL2107804,P46098,BEMESETRON,MNJNPLVXBISNSX-WDNDVIMCSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23582449,IC50,=,4.9,NM,,,,,,,,,,,,,,Binding affinity to human 5-HT3 receptor by radioligand displacement assay,,Synthesis and biological evaluation of 2-(5-methyl-4-phenyl-2-oxopyrrolidin-1-yl)-acetamide stereoisomers as novel positive allosteric modulators of sigma-1 receptor.,Bioorg. Med. Chem.,2013,21,10,"Veinberg G, Vorona M, Zvejniece L, Vilskersts R, Vavers E, Liepinsh E, Kazoka H, Belyakov S, Mishnev A, Kuznecovs J, Vikainis S, Orlova N, Lebedev A, Ponomaryov Y, Dambrova M",,964168,DTCT0023221,12465310,DTCC01260981,188193,54817
CHEMBL2151437,P46098,AZD0328,OCKIPDMKGPYYJS-ZDUSSCGKSA-N,2,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,21919481,KI,=,12,NM,,,,,,,,,,,,,,Binding affinity to human 5HT3A receptor,,Discovery and development of a7 nicotinic acetylcholine receptor modulators.,J. Med. Chem.,2011,54,23,"Mazurov AA, Speake JD, Yohannes D",,851154,DTCT0023221,11361450,DTCC01284531,1514594,50968
CHEMBL2151439,P46098,,TXCYUSKWBHUVEP-CYBMUJFWSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,21919481,IC50,=,2.8,NM,,,,,,,,,,,,,,Antagonist activity at 5HT3 receptor expressed in Xenopus oocyte,,Discovery and development of a7 nicotinic acetylcholine receptor modulators.,J. Med. Chem.,2011,54,23,"Mazurov AA, Speake JD, Yohannes D",,851141,DTCT0023221,11361480,DTCC01284532,1546615,50968
CHEMBL2151439,P46098,,TXCYUSKWBHUVEP-CYBMUJFWSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,21919481,IC50,=,32.7,NM,,cell_based,,,,,,,,,,,,Antagonist activity at 5HT3 receptor expressed in N1E115 cells,,Discovery and development of a7 nicotinic acetylcholine receptor modulators.,J. Med. Chem.,2011,54,23,"Mazurov AA, Speake JD, Yohannes D",,851140,DTCT0023221,11361481,DTCC01284532,1546615,50968
CHEMBL2151439,P46098,,TXCYUSKWBHUVEP-CYBMUJFWSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,21919481,KI,=,2,NM,,,,,,,,,,,,,,Inhibition of 5HT3 receptor,,Discovery and development of a7 nicotinic acetylcholine receptor modulators.,J. Med. Chem.,2011,54,23,"Mazurov AA, Speake JD, Yohannes D",,851149,DTCT0023221,11361473,DTCC01284532,1546615,50968
CHEMBL2151440,P46098,,GUUAJKBOCMZUJW-IBGZPJMESA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,21919481,KI,=,60,NM,,,,,,,,,,,,,,Binding affinity to human recombinant 5HT3 receptor,,Discovery and development of a7 nicotinic acetylcholine receptor modulators.,J. Med. Chem.,2011,54,23,"Mazurov AA, Speake JD, Yohannes D",,851135,DTCT0023221,11361487,DTCC01284533,770173,50968
CHEMBL2151441,P46098,,PIEZNFVNSICXLK-FUHWJXTLSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,21919481,INHIBITION,=,20,%,,,,,,,,,,,,,,Binding affinity to human 5HT3 receptor at 10 uM by radioligand binding assay,,Discovery and development of a7 nicotinic acetylcholine receptor modulators.,J. Med. Chem.,2011,54,23,"Mazurov AA, Speake JD, Yohannes D",,851023,DTCT0023221,11361602,DTCC01284534,1157455,50968
CHEMBL2151441,P46098,,PIEZNFVNSICXLK-FUHWJXTLSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23126648,INHIBITION,=,20,%,,,,,,,,,,,,,,Inhibition of human 5HT3R at 10 uM,,"Discovery of (2S,3R)-N-[2-(Pyridin-3-ylmethyl)-1-azabicyclo[2.2.2]oct-3-yl]benzo[b]furan-2-carboxamide (TC-5619), a Selective a7 Nicotinic Acetylcholine Receptor Agonist, for the Treatment of Cognitive Disorders.",J. Med. Chem.,2012,55,22,"Mazurov AA, Kombo DC, Hauser TA, Miao L, Dull G, Genus JF, Fedorov NB, Benson L, Sidach S, Xiao Y, Hammond PS, James JW, Miller CH, Yohannes D",,877365,DTCT0023221,11452778,DTCC01284534,1138922,51687
CHEMBL2151442,P46098,,WIEWCOLOPGXZDJ-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,21919481,INHIBITION,<,50,%,,,,,,,,,,,,,,Binding affinity to human 5HT3 receptor at 10 uM by radioligand binding assay,,Discovery and development of a7 nicotinic acetylcholine receptor modulators.,J. Med. Chem.,2011,54,23,"Mazurov AA, Speake JD, Yohannes D",,851023,DTCT0023221,11361606,DTCC01284535,1735816,50968
CHEMBL2151443,P46098,A-582941,GTMRUYCIJSNXGB-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,21919481,KI,=,150,NM,,,,,,,,,,,,,,Displacement of [3H]-BRL-43694 from human 5HT3 receptor,,Discovery and development of a7 nicotinic acetylcholine receptor modulators.,J. Med. Chem.,2011,54,23,"Mazurov AA, Speake JD, Yohannes D",,851187,DTCT0023221,11361438,DTCC00045081,1449663,50968
CHEMBL2151570,P46098,ABT-107,LUKNJAQKVPBDSC-SFHVURJKSA-N,1,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,21919481,INHIBITION,=,4,%,,,,,,,,,,,,,,Binding affinity to human 5HT3 receptor at 10 uM by radioligand binding assay,,Discovery and development of a7 nicotinic acetylcholine receptor modulators.,J. Med. Chem.,2011,54,23,"Mazurov AA, Speake JD, Yohannes D",,851023,DTCT0023221,11361564,DTCC01284661,1449664,50968
CHEMBL2151572,P46098,ENCENICLINE,SSRDSYXGYPJKRR-ZDUSSCGKSA-N,3,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,21919481,IC50,=,299,NM,,,,,,,,,,,,,,Binding affinity to 5HT3 receptor,,Discovery and development of a7 nicotinic acetylcholine receptor modulators.,J. Med. Chem.,2011,54,23,"Mazurov AA, Speake JD, Yohannes D",,851152,DTCT0023221,11361601,DTCC01284663,641412,50968
CHEMBL2151572,P46098,ENCENICLINE,SSRDSYXGYPJKRR-ZDUSSCGKSA-N,3,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23126648,INHIBITION,=,51,%,,,,,,,,,,,,,,Inhibition of human 5HT3R at 10 nM,,"Discovery of (2S,3R)-N-[2-(Pyridin-3-ylmethyl)-1-azabicyclo[2.2.2]oct-3-yl]benzo[b]furan-2-carboxamide (TC-5619), a Selective a7 Nicotinic Acetylcholine Receptor Agonist, for the Treatment of Cognitive Disorders.",J. Med. Chem.,2012,55,22,"Mazurov AA, Kombo DC, Hauser TA, Miao L, Dull G, Genus JF, Fedorov NB, Benson L, Sidach S, Xiao Y, Hammond PS, James JW, Miller CH, Yohannes D",,877192,DTCT0023221,11452732,DTCC01284663,621376,51687
CHEMBL2164350,P46098,,QJFWBEXGRNKZIY-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,22738628,INHIBITION,<,50,%,,,,,,,,,,,,,,Binding affinity to 5HT3 receptor at 10 uM by radioligand binding assay,,Moderate chemical modifications of WAY-100635 improve the selectivity for 5-HT1A versus D4 receptors.,Bioorg. Med. Chem. Lett.,2012,22,14,"Mangin F, Dilly S, Joly B, Scuvée-Moreau J, Evans J, Setola V, Roth BL, Liégeois JF",,859967,DTCT0023221,11399011,DTCC01289819,19400,49664
CHEMBL2164354,P46098,,YUOLKUGHNOWKJF-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,22738628,INHIBITION,<,50,%,,,,,,,,,,,,,,Binding affinity to 5HT3 receptor at 10 uM by radioligand binding assay,,Moderate chemical modifications of WAY-100635 improve the selectivity for 5-HT1A versus D4 receptors.,Bioorg. Med. Chem. Lett.,2012,22,14,"Mangin F, Dilly S, Joly B, Scuvée-Moreau J, Evans J, Setola V, Roth BL, Liégeois JF",,859967,DTCT0023221,11398988,DTCC01289823,1494590,49664
CHEMBL2165447,P46098,,KZONDTNPVHWVKU-NSHDSACASA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,,EFFICACY,=,-0.1,%,,,,,,,,,,,,,,Displacement of [3H]LY-278584 from human recombinant 5-HT3 receptor at 10 uM after 1.5 hrs by microbeta scintillation counting analysis,,,ACS Med. Chem. Lett.,2012,3,12,,,880502,DTCT0023221,11472029,DTCC01290805,912917,51811
CHEMBL2169890,P46098,,LDGNYEXMQRXXIW-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23006041,KI,=,7.41,NM,,cell_based,,,,,,,,,,,HEK293,Displacement of [3H]granisetron from 5HT3A receptor expressed in HEK293 cells after 24 hrs by scintillation counting in presence of quipazine,,"Design, Synthesis, and Structure-Activity Relationships of Highly Potent 5-HT(3) Receptor Ligands.",J. Med. Chem.,2012,55,20,"Verheij MH, Thompson AJ, van Muijlwijk-Koezen JE, Lummis SC, Leurs R, de Esch IJ",,864726,DTCT0023221,11422341,DTCC01291472,1332760,51459
CHEMBL2169964,P46098,,WWOMJAJTOOLHDS-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23006041,KI,=,46.77,NM,,cell_based,,,,,,,,,,,HEK293,Displacement of [3H]granisetron from 5HT3A receptor expressed in HEK293 cells after 24 hrs by scintillation counting in presence of quipazine,,"Design, Synthesis, and Structure-Activity Relationships of Highly Potent 5-HT(3) Receptor Ligands.",J. Med. Chem.,2012,55,20,"Verheij MH, Thompson AJ, van Muijlwijk-Koezen JE, Lummis SC, Leurs R, de Esch IJ",,864726,DTCT0023221,11422329,DTCC01291325,1008870,51459
CHEMBL2169965,P46098,,VMMHKLBVXJNMEM-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23006041,KI,=,2.95,NM,,cell_based,,,,,,,,,,,HEK293,Displacement of [3H]granisetron from 5HT3A receptor expressed in HEK293 cells after 24 hrs by scintillation counting in presence of quipazine,,"Design, Synthesis, and Structure-Activity Relationships of Highly Potent 5-HT(3) Receptor Ligands.",J. Med. Chem.,2012,55,20,"Verheij MH, Thompson AJ, van Muijlwijk-Koezen JE, Lummis SC, Leurs R, de Esch IJ",,864726,DTCT0023221,11422327,DTCC01291326,1941466,51459
CHEMBL2169966,P46098,,CFMSRRKPZHTMEX-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23006041,KI,=,1.62,NM,,cell_based,,,,,,,,,,,HEK293,Displacement of [3H]granisetron from 5HT3A receptor expressed in HEK293 cells after 24 hrs by scintillation counting in presence of quipazine,,"Design, Synthesis, and Structure-Activity Relationships of Highly Potent 5-HT(3) Receptor Ligands.",J. Med. Chem.,2012,55,20,"Verheij MH, Thompson AJ, van Muijlwijk-Koezen JE, Lummis SC, Leurs R, de Esch IJ",,864726,DTCT0023221,11422324,DTCC01291327,1719485,51459
CHEMBL2169967,P46098,,RSUDGRCQQXSDOO-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23006041,KI,=,407.38,NM,,cell_based,,,,,,,,,,,HEK293,Displacement of [3H]granisetron from 5HT3A receptor expressed in HEK293 cells after 24 hrs by scintillation counting in presence of quipazine,,"Design, Synthesis, and Structure-Activity Relationships of Highly Potent 5-HT(3) Receptor Ligands.",J. Med. Chem.,2012,55,20,"Verheij MH, Thompson AJ, van Muijlwijk-Koezen JE, Lummis SC, Leurs R, de Esch IJ",,864726,DTCT0023221,11422323,DTCC01291328,556751,51459
CHEMBL2169968,P46098,,CIBFBHWSAKKIPN-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23006041,KI,=,537.03,NM,,cell_based,,,,,,,,,,,HEK293,Displacement of [3H]granisetron from 5HT3A receptor expressed in HEK293 cells after 24 hrs by scintillation counting in presence of quipazine,,"Design, Synthesis, and Structure-Activity Relationships of Highly Potent 5-HT(3) Receptor Ligands.",J. Med. Chem.,2012,55,20,"Verheij MH, Thompson AJ, van Muijlwijk-Koezen JE, Lummis SC, Leurs R, de Esch IJ",,864726,DTCT0023221,11422322,DTCC01291329,1844701,51459
CHEMBL2169969,P46098,,VDFLDQVKOMEZEL-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23006041,KI,=,13.49,NM,,cell_based,,,,,,,,,,,HEK293,Displacement of [3H]granisetron from 5HT3A receptor expressed in HEK293 cells after 24 hrs by scintillation counting in presence of quipazine,,"Design, Synthesis, and Structure-Activity Relationships of Highly Potent 5-HT(3) Receptor Ligands.",J. Med. Chem.,2012,55,20,"Verheij MH, Thompson AJ, van Muijlwijk-Koezen JE, Lummis SC, Leurs R, de Esch IJ",,864726,DTCT0023221,11422321,DTCC01291330,1365432,51459
CHEMBL2169970,P46098,,GRQDDYOXJKSBNX-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23006041,KI,=,1.45,NM,,cell_based,,,,,,,,,,,HEK293,Displacement of [3H]granisetron from 5HT3A receptor expressed in HEK293 cells after 24 hrs by scintillation counting in presence of quipazine,,"Design, Synthesis, and Structure-Activity Relationships of Highly Potent 5-HT(3) Receptor Ligands.",J. Med. Chem.,2012,55,20,"Verheij MH, Thompson AJ, van Muijlwijk-Koezen JE, Lummis SC, Leurs R, de Esch IJ",,864726,DTCT0023221,11422319,DTCC01291331,135289,51459
CHEMBL2169971,P46098,,WJMAMTPJNQQNJJ-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23006041,KI,=,5.89,NM,,cell_based,,,,,,,,,,,HEK293,Displacement of [3H]granisetron from 5HT3A receptor expressed in HEK293 cells after 24 hrs by scintillation counting in presence of quipazine,,"Design, Synthesis, and Structure-Activity Relationships of Highly Potent 5-HT(3) Receptor Ligands.",J. Med. Chem.,2012,55,20,"Verheij MH, Thompson AJ, van Muijlwijk-Koezen JE, Lummis SC, Leurs R, de Esch IJ",,864726,DTCT0023221,11422318,DTCC01291332,750463,51459
CHEMBL2169972,P46098,,YMNXOJIOGVVKPL-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23006041,KI,=,218.78,NM,,cell_based,,,,,,,,,,,HEK293,Displacement of [3H]granisetron from 5HT3A receptor expressed in HEK293 cells after 24 hrs by scintillation counting in presence of quipazine,,"Design, Synthesis, and Structure-Activity Relationships of Highly Potent 5-HT(3) Receptor Ligands.",J. Med. Chem.,2012,55,20,"Verheij MH, Thompson AJ, van Muijlwijk-Koezen JE, Lummis SC, Leurs R, de Esch IJ",,864726,DTCT0023221,11422317,DTCC01291333,685867,51459
CHEMBL2169973,P46098,,JJKSXCUVAHBTLA-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23006041,KI,=,204.17,NM,,cell_based,,,,,,,,,,,HEK293,Displacement of [3H]granisetron from 5HT3A receptor expressed in HEK293 cells after 24 hrs by scintillation counting in presence of quipazine,,"Design, Synthesis, and Structure-Activity Relationships of Highly Potent 5-HT(3) Receptor Ligands.",J. Med. Chem.,2012,55,20,"Verheij MH, Thompson AJ, van Muijlwijk-Koezen JE, Lummis SC, Leurs R, de Esch IJ",,864726,DTCT0023221,11422316,DTCC01291334,880194,51459
CHEMBL2169974,P46098,,GBRCKQVRLPIGIR-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23006041,KI,=,331.13,NM,,cell_based,,,,,,,,,,,HEK293,Displacement of [3H]granisetron from 5HT3A receptor expressed in HEK293 cells after 24 hrs by scintillation counting in presence of quipazine,,"Design, Synthesis, and Structure-Activity Relationships of Highly Potent 5-HT(3) Receptor Ligands.",J. Med. Chem.,2012,55,20,"Verheij MH, Thompson AJ, van Muijlwijk-Koezen JE, Lummis SC, Leurs R, de Esch IJ",,864726,DTCT0023221,11422315,DTCC01291335,1397859,51459
CHEMBL2169975,P46098,,FBESFXOTONWCII-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23006041,KI,=,467.74,NM,,cell_based,,,,,,,,,,,HEK293,Displacement of [3H]granisetron from 5HT3A receptor expressed in HEK293 cells after 24 hrs by scintillation counting in presence of quipazine,,"Design, Synthesis, and Structure-Activity Relationships of Highly Potent 5-HT(3) Receptor Ligands.",J. Med. Chem.,2012,55,20,"Verheij MH, Thompson AJ, van Muijlwijk-Koezen JE, Lummis SC, Leurs R, de Esch IJ",,864726,DTCT0023221,11422345,DTCC01291336,395558,51459
CHEMBL2172192,P46098,,CHVVPMVMKPMDFR-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,22664127,ACTIVITY,,,,,,,,,,,,,,,,,Binding affinity to 5HT3 receptor at 1 uM by radioligand displacement assay,Not Active,"Antagonists of 5-HT(6) receptors. Substituted 3-(phenylsulfonyl)pyrazolo[1,5-a]pyrido[3,4-e]pyrimidines and 3-(phenylsulfonyl)pyrazolo[1,5-a]pyrido[4,3-d]pyrimidines-Synthesis and 'structure-activity' relationship.",Bioorg. Med. Chem. Lett.,2012,22,13,"Ivachtchenko AV, Golovina ES, Kadieva MG, Kysil VM, Mitkin OD, Vorobiev AA, Okun I",,863334,DTCT0023221,11411297,DTCC01293389,576450,51365
CHEMBL2177127,P46098,,IRMBVBDXXYXPEW-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23098038,INHIBITION,<,20,%,,,,,,,,,,,,,,Inhibition of radioligand binding to 5HT3 at 10 uM,,Identification of Small Molecule Inhibitors of Amyloid ß-Induced Neuronal Apoptosis Acting through the Imidazoline I(2) Receptor.,J. Med. Chem.,2012,55,22,"Montolio M, Gregori-Puigjané E, Pineda D, Mestres J, Navarro P",,878139,DTCT0023221,11425895,DTCC01296149,2027620,51656
CHEMBL2179217,P46098,,ZPUAIXYROPYWKA-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23006002,IC50,>,10000,NM,,,,,,,,,,,,,,Binding affinity to 5HT3 receptor,,"Design, Synthesis, and Pharmacological Evaluation of Piperidin-4-yl amino aryl sulfonamides: Novel, Potent, Selective, Orally Active, and Brain Penetrant 5-HT(6) Receptor Antagonists.",J. Med. Chem.,2012,55,21,"Nirogi R, Shinde A, Daulatabad A, Kambhampati R, Gudla P, Shaik M, Gampa M, Balasubramaniam S, Gangadasari P, Reballi V, Badange R, Bojja K, Subramanian R, Bhyrapuneni G, Muddana N, Jayarajan P",,875715,DTCT0023221,11435578,DTCC01295975,641546,51583
