compound_id,Original_Entry_ID,Entrez_ID,Activity_Flag,PXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,InChI,SMILES,rdkit_smiles,VALUE_NUM_mean,VALUE_NUM_std,Perc_Var,Remove_BadDuplicate
IIYHWTVUYIYKKG-OXSSKLTMNA-N,CHEMBL231047,3359,N,4.0,chembl20,445995,9606,HTR3A,2102,"InChI=1/C40H46N4O2/c1-43-15-13-39-31-7-3-5-9-33(31)41-22-30-28-20-36-40(14-16-44(36,2)24-26(28)12-18-46)32-8-4-6-10-34(32)42(38(30)40)21-29(37(39)41)27(19-35(39)43)25(23-43)11-17-45/h3-12,21-22,27-28,35-38,45-46H,13-20,23-24H2,1-2H3/q+2/b25-11-,26-12-,29-21?,30-22?/t27-,28-,35-,36-,37-,38-,39+,40?,43?,44?/m0/s1",C=1C=C2C(N3C=C4[C@@H]5N(C=C6[C@H]3C27[C@@H]8C[C@H]6/C(/C[N+]8(CC7)C)=C\CO)C9=C(C=CC=C9)[C@@]5%10CC[N+]%11([C@H]%10C[C@H]4/C(/C%11)=C\CO)C)=CC1,C[N+]12CCC34c5ccccc5N5C=C6[C@H]7C[C@H]8[C@@]9(CC[N+]8(C)C/C7=C/CO)c7ccccc7N(C=C([C@@H](C[C@@H]31)/C(=C\CO)C2)[C@H]54)[C@@H]69,4.0,,0.0,0
IJQKBGDDQMPHRI-MIHJWAIRNA-N,46233594,3359,A,6.5544,pubchem,461556,9606,HTR3A,2102,"InChI=1/C18H24N4O2/c1-21-12-4-3-5-13(21)9-11(8-12)19-18(24)17-15-7-6-14(23)10-16(15)22(2)20-17/h6-7,10-13,23H,3-5,8-9H2,1-2H3,(H,19,24)/t12-,13-/m0/s1/f/h19H",O=C(NC1C[C@H]2N([C@H](C1)CCC2)C)C3=NN(C=4C3=CC=C(O)C4)C,CN1[C@H]2CCC[C@H]1CC(NC(=O)c1nn(C)c3cc(O)ccc13)C2,6.5544,,0.0,0
IKBKZGMPCYNSLU-CVLUXRRANA-N,5362436,3359,A,5.6,pubchem,758781,9606,HTR3A,2102,"InChI=1/C16H23N5O/c1-3-4-5-8-18-16(17)21-20-11-12-10-19-15-7-6-13(22-2)9-14(12)15/h6-7,9-11,19H,3-5,8H2,1-2H3,(H3,17,18,21)/f/h21H,17H2/b18-16+,20-11?",O(C1=CC=2C(=CNC2C=C1)C=NN/C(=N/CCCCC)/N)C,CCCCC/N=C(\N)NN=Cc1c[nH]c2ccc(OC)cc12,5.6,,0.0,0
IKBKZGMPCYNSLU-ZZWUVVNPNA-N,CHEMBL76370,3359,A,5.6,chembl20,971714,9606,HTR3A,2102,"InChI=1/C16H23N5O/c1-3-4-5-8-18-16(17)21-20-11-12-10-19-15-7-6-13(22-2)9-14(12)15/h6-7,9-11,19H,3-5,8H2,1-2H3,(H3,17,18,21)/b20-11+/f/h18H,17H2/b20-11+,21-16?",C=1(C=2C(=CC=C(C2)OC)NC1)/C=N/N=C(N)NCCCCC,CCCCCNC(N)=N/N=C/c1c[nH]c2ccc(OC)cc12,5.6,,0.0,0
ILEZUEGFQWZUOZ-FVXCAPTGNA-N,76316952,3359,A,7.78781,pubchem,526452,9606,HTR3A,2102,"InChI=1/C23H24FN3O2/c1-27-17-4-2-5-18(27)13-16(12-17)25-22(28)19-6-3-7-20-21(19)26-23(29-20)14-8-10-15(24)11-9-14/h3,6-11,16-18H,2,4-5,12-13H2,1H3,(H,25,28)/t16?,17-,18+/f/h25H",FC1=CC=C(C=2OC=3C(N2)=C(C(=O)NC4C[C@@H]5N([C@H](C4)CCC5)C)C=CC3)C=C1,CN1[C@H]2CCC[C@@H]1CC(NC(=O)c1cccc3oc(-c4ccc(F)cc4)nc13)C2,7.78781,,0.0,0
ILEZUEGFQWZUOZ-GSQNISDMNA-N,CHEMBL3084780,3359,A,7.79,chembl20,674333,9606,HTR3A,2102,"InChI=1/C23H24FN3O2/c1-27-17-4-2-5-18(27)13-16(12-17)25-22(28)19-6-3-7-20-21(19)26-23(29-20)14-8-10-15(24)11-9-14/h3,6-11,16-18H,2,4-5,12-13H2,1H3,(H,25,28)/t16-,17-,18+/f/h25H",[C@H]12N([C@H](CCC1)C[C@H](C2)NC(C3=C4N=C(OC4=CC=C3)C5=CC=C(C=C5)F)=O)C,CN1[C@H]2CCC[C@@H]1C[C@@H](NC(=O)c1cccc3oc(-c4ccc(F)cc4)nc13)C2,7.79,,0.0,0
IMXFSNJHDBFECE-NVFMGMGINA-N,CHEMBL1272121,3359,A,7.44,chembl20,674333,9606,HTR3A,2102,"InChI=1/C17H22N4O2/c1-2-18-17-20-15-12(4-3-5-14(15)23-17)16(22)19-13-10-21-8-6-11(13)7-9-21/h3-5,11,13H,2,6-10H2,1H3,(H,18,20)(H,19,22)/t13-/m1/s1/f/h18-19H",C1C2[C@@H](CN(C1)CC2)NC(C3=C4C(=CC=C3)OC(=N4)NCC)=O,CCNc1nc2c(C(=O)N[C@@H]3CN4CCC3CC4)cccc2o1,7.44,,0.0,0
INMZEMMKDSQLJN-HPRFPMAVNA-N,CHEMBL2402900,3359,N,4.1,chembl20,971714,9606,HTR3A,2102,"InChI=1/C22H35N5O4S/c1-15(2)21-24-19-7-5-6-18(20(19)25-21)22(29)23-12-16-8-10-27(11-9-16)14-17(28)13-26(3)32(4,30)31/h5-7,15-17,28H,8-14H2,1-4H3,(H,23,29)(H,24,25)/f/h23,25H",S(=O)(=O)(N(CC(CN1CCC(CNC(C2=C3C(=CC=C2)N=C(N3)C(C)C)=O)CC1)O)C)C,CC(C)c1nc2cccc(C(=O)NCC3CCN(CC(O)CN(C)S(C)(=O)=O)CC3)c2[nH]1,4.1,,0.0,0
IONCWLLKDMISKP-UHFFFAOYNA-N,CHEMBL2204363,3359,A,8.14,chembl20,880265,9606,HTR3A,2102,"InChI=1/C17H19ClN2S/c1-13-6-7-16(14(18)12-13)21-17-5-3-2-4-15(17)20-10-8-19-9-11-20/h2-7,12,19H,8-11H2,1H3",N1(CCNCC1)C=2C(=CC=CC2)SC=3C(=CC(=CC3)C)Cl,Cc1ccc(Sc2ccccc2N2CCNCC2)c(Cl)c1,8.14,,0.0,0
IOUSMYRYFCYRJU-MPIMZMORNA-N,CHEMBL184770,3359,A,5.0,chembl20,932184,9606,HTR3A,2102,"InChI=1/C20H25N5/c1-15-4-3-5-20(16(15)2)25-12-10-24(11-13-25)9-8-17-6-7-18-19(14-17)22-23-21-18/h3-7,14H,8-13H2,1-2H3,(H,21,22,23)/f/h23H",N1N=C2C=C(CCN3CCN(CC3)C4=C(C(C)=CC=C4)C)C=CC2=N1,Cc1cccc(N2CCN(CCc3ccc4n[nH]nc4c3)CC2)c1C,5.0,,0.0,0
IPKZCLGGYKRDES-YXSUSBOTNA-N,9930121,79246,A,6.20066,pubchem,331229,10116,HTR3A,2102,"InChI=1/C15H17N3O2/c19-15(12-7-11-3-6-20-14(11)8-16-12)17-13-9-18-4-1-10(13)2-5-18/h3,6-8,10,13H,1-2,4-5,9H2,(H,17,19)/t13-/m0/s1/f/h17H",O=C(N[C@@H]1C2CCN(C1)CC2)C3=NC=C4OC=CC4=C3,O=C(N[C@H]1CN2CCC1CC2)c1cc2ccoc2cn1,6.20066,,0.0,0
IQDHHFRBYSXXIU-UHFFFAOYNA-N,24995995,79246,A,7.522880000000001,pubchem,648454,10116,HTR3A,2102,"InChI=1/C19H25N3O2/c1-21-19(23)14-17(15-20-21)16-6-8-18(9-7-16)24-13-5-12-22-10-3-2-4-11-22/h6-9,14-15H,2-5,10-13H2,1H3",O(CCCN1CCCCC1)C2=CC=C(C=C2)C3=CC(=O)N(N=C3)C,Cn1ncc(-c2ccc(OCCCN3CCCCC3)cc2)cc1=O,7.706440000000001,0.2595930415092043,2.3819039660336023,0
IQJBDRJDMXGXFH-OSNXYGPANA-N,62705129,3359,A,6.1831,pubchem,780308,9606,HTR3A,2102,"InChI=1/C14H13BrN4O/c1-18-11(13(20)19(2)14(18)16)6-8-7-17-10-5-3-4-9(15)12(8)10/h3-7,16-17H,1-2H3/b11-6+,16-14?",BrC=1C=2C(/C=C\3/N(C(N(C3=O)C)=N)C)=CNC2C=CC1,CN1C(=N)N(C)/C(=C/c2c[nH]c3cccc(Br)c23)C1=O,6.1831,,0.0,0
IRNHNTVMAZMVND-UHFFFAOYNA-N,53237667,3359,A,7.19382,pubchem,712522,9606,HTR3A,2102,"InChI=1/C17H20N2S/c1-14-5-4-6-15(13-14)20-17-8-3-2-7-16(17)19-11-9-18-10-12-19/h2-8,13,18H,9-12H2,1H3",S(C=1C(N2CCNCC2)=CC=CC1)C=3C=C(C=CC3)C,Cc1cccc(Sc2ccccc2N2CCNCC2)c1,7.19382,,0.0,0
ISRIWKVGGLFNBT-SPEPDGBUNA-N,CHEMBL224008,3359,A,5.57,chembl20,578446,9606,HTR3A,2102,"InChI=1/C24H28N4O4/c1-32-19-7-5-6-17(14-19)16-28-23(30)20-9-8-18(15-21(20)26-24(28)31)22(29)25-10-13-27-11-3-2-4-12-27/h5-9,14-15H,2-4,10-13,16H2,1H3,(H,25,29)(H,26,31)/f/h25-26H",C1=CC=2C(N(C(NC2C=C1C(NCCN3CCCCC3)=O)=O)CC4=CC=CC(=C4)OC)=O,COc1cccc(Cn2c(=O)[nH]c3cc(C(=O)NCCN4CCCCC4)ccc3c2=O)c1,5.57,,0.0,0
IWAHUQRZIUVMSG-PJQSKVNONA-N,CHEMBL224246,3359,A,5.24,chembl20,578446,9606,HTR3A,2102,"InChI=1/C24H27ClN4O3/c25-19-8-5-17(6-9-19)16-29-23(31)20-10-7-18(15-21(20)27-24(29)32)22(30)26-11-4-14-28-12-2-1-3-13-28/h5-10,15H,1-4,11-14,16H2,(H,26,30)(H,27,32)/f/h26-27H",C1=CC=2C(N(C(NC2C=C1C(NCCCN3CCCCC3)=O)=O)CC4=CC=C(C=C4)Cl)=O,O=C(NCCCN1CCCCC1)c1ccc2c(=O)n(Cc3ccc(Cl)cc3)c(=O)[nH]c2c1,5.24,,0.0,0
IYUQYZMILCFRJI-INIZCTEONA-N,69937258,3359,A,7.17005,pubchem,1141224,9606,HTR3A,2102,"InChI=1/C18H21N3O/c22-18-15-3-1-2-14-6-9-20(17(14)15)10-11-21(18)16-12-19-7-4-13(16)5-8-19/h1-3,6,9,13,16H,4-5,7-8,10-12H2/t16-/m0/s1",O=C1N([C@@H]2C3CCN(C2)CC3)CCN4C5=C1C=CC=C5C=C4,O=C1c2cccc3ccn(c23)CCN1[C@H]1CN2CCC1CC2,7.17005,,0.0,0
IYUQYZMILCFRJI-MRXNPFEDNA-N,CHEMBL3261479,3359,A,8.51,chembl20,1350968,9606,HTR3A,2102,"InChI=1/C18H21N3O/c22-18-15-3-1-2-14-6-9-20(17(14)15)10-11-21(18)16-12-19-7-4-13(16)5-8-19/h1-3,6,9,13,16H,4-5,7-8,10-12H2/t16-/m1/s1",C1=CC=C2C=3N(C=C2)CCN(C(C13)=O)[C@H]4C5CCN(C4)CC5,O=C1c2cccc3ccn(c23)CCN1[C@@H]1CN2CCC1CC2,8.51,,0.0,0
JAHLECOUHIQGMD-ZEAXPUFNNA-N,70689424,79246,A,7.16115,pubchem,652569,10116,HTR3A,2102,"InChI=1/C37H48N6O/c1-27-34(28-15-7-10-18-31(28)41-36(27)43-25-23-42(2)24-26-43)37(44)39-22-14-6-4-3-5-13-21-38-35-29-16-8-11-19-32(29)40-33-20-12-9-17-30(33)35/h7-8,10-11,15-16,18-19H,3-6,9,12-14,17,20-26H2,1-2H3,(H,38,40)(H,39,44)/f/h38-39H",O=C(NCCCCCCCCNC=1C=2CCCCC2N=C3C1C=CC=C3)C4=C(C(N5CCN(CC5)C)=NC=6C4=CC=CC6)C,Cc1c(N2CCN(C)CC2)nc2ccccc2c1C(=O)NCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,7.16115,,0.0,0
JAKRIQWSQWQJHM-UHFFFAOYNA-N,CHEMBL2397268,79246,A,6.12,chembl20,968969,10116,HTR3A,2102,"InChI=1/C31H28BrNO4/c1-35-26-10-12-27(13-11-26)37-21-30-29-15-14-28(36-20-22-6-3-2-4-7-22)19-23(29)16-17-33(30)31(34)24-8-5-9-25(32)18-24/h2-15,18-19,30H,16-17,20-21H2,1H3",C1=C(C=C2C(=C1)C(N(CC2)C(C=3C=CC=C(C3)Br)=O)COC4=CC=C(C=C4)OC)OCC5=CC=CC=C5,COc1ccc(OCC2c3ccc(OCc4ccccc4)cc3CCN2C(=O)c2cccc(Br)c2)cc1,6.12,,0.0,0
JBPBJYKHTQKMKP-UHFFFAOYNA-N,71455625,3359,A,6.1931400000000005,pubchem,710780,9606,HTR3A,2102,"InChI=1/C21H24FN3O/c1-2-11-25-12-8-15(9-13-25)14-26-21-17-6-4-10-23-19(17)16-5-3-7-18(22)20(16)24-21/h3-7,10,15H,2,8-9,11-14H2,1H3",FC1=C2N=C(OCC3CCN(CC3)CCC)C4=C(N=CC=C4)C2=CC=C1,CCCN1CCC(COc2nc3c(F)cccc3c3ncccc23)CC1,6.1931400000000005,,0.0,0
JCHBKINXCIYGSB-DOXWYPEBNA-N,76320660,3359,A,6.70115,pubchem,643471,9606,HTR3A,2102,"InChI=1/C34H42N6O4/c1-4-39(5-2)26-15-14-22-18-28(34(43)44-30(22)21-26)32(41)35-16-9-17-40-29-13-7-6-12-27(29)31(37-40)33(42)36-23-19-24-10-8-11-25(20-23)38(24)3/h6-7,12-15,18,21,23-25H,4-5,8-11,16-17,19-20H2,1-3H3,(H,35,41)(H,36,42)/t23?,24-,25+/f/h35-36H",O=C(NC1C[C@H]2N([C@@H](C1)CCC2)C)C3=NN(C4=C3C=CC=C4)CCCNC(=O)C5=CC6=C(OC5=O)C=C(N(CC)CC)C=C6,CCN(CC)c1ccc2cc(C(=O)NCCCn3nc(C(=O)NC4C[C@@H]5CCC[C@H](C4)N5C)c4ccccc43)c(=O)oc2c1,6.70115,,0.0,0
JCHBKINXCIYGSB-KNUIZFDFNA-N,CHEMBL3084431,3359,A,6.7,chembl20,800919,9606,HTR3A,2102,"InChI=1/C34H42N6O4/c1-4-39(5-2)26-15-14-22-18-28(34(43)44-30(22)21-26)32(41)35-16-9-17-40-29-13-7-6-12-27(29)31(37-40)33(42)36-23-19-24-10-8-11-25(20-23)38(24)3/h6-7,12-15,18,21,23-25H,4-5,8-11,16-17,19-20H2,1-3H3,(H,35,41)(H,36,42)/t23-,24-,25+/f/h35-36H",[C@@H]12CCC[C@@H](C[C@H](NC(=O)C3=NN(CCCNC(C=4C(OC5=C(C4)C=CC(=C5)N(CC)CC)=O)=O)C=6C=CC=CC63)C1)N2C,CCN(CC)c1ccc2cc(C(=O)NCCCn3nc(C(=O)N[C@H]4C[C@@H]5CCC[C@H](C4)N5C)c4ccccc43)c(=O)oc2c1,6.7,,0.0,0
JCMOIELRWILJKV-FQEVSTJZNA-N,53321868,3359,A,7.630780000000001,pubchem,552106,9606,HTR3A,2102,"InChI=1/C22H21FN4O/c23-15-4-6-16(7-5-15)27-19-3-1-2-17-21(19)18(24-27)12-26(22(17)28)20-13-25-10-8-14(20)9-11-25/h1-7,14,20H,8-13H2/t20-/m0/s1",FC1=CC=C(N2N=C3CN([C@@H]4C5CCN(C4)CC5)C(=O)C=6C3=C2C=CC6)C=C1,O=C1c2cccc3c2c(nn3-c2ccc(F)cc2)CN1[C@H]1CN2CCC1CC2,7.630780000000001,,0.0,0
JCMOIELRWILJKV-HXUWFJFHNA-N,53317929,3359,A,8.10237,pubchem,552106,9606,HTR3A,2102,"InChI=1/C22H21FN4O/c23-15-4-6-16(7-5-15)27-19-3-1-2-17-21(19)18(24-27)12-26(22(17)28)20-13-25-10-8-14(20)9-11-25/h1-7,14,20H,8-13H2/t20-/m1/s1",FC1=CC=C(N2N=C3CN([C@H]4C5CCN(C4)CC5)C(=O)C=6C3=C2C=CC6)C=C1,O=C1c2cccc3c2c(nn3-c2ccc(F)cc2)CN1[C@@H]1CN2CCC1CC2,8.10237,,0.0,0
JHISKEZJFUUGOR-SKKVRFOWNA-N,CHEMBL2402899,3359,N,4.4,chembl20,971714,9606,HTR3A,2102,"InChI=1/C25H38N6O2/c1-18(2)24-27-22-6-4-5-21(23(22)28-24)25(33)26-17-20-7-9-29(10-8-20)11-12-30-13-15-31(16-14-30)19(3)32/h4-6,18,20H,7-17H2,1-3H3,(H,26,33)(H,27,28)/f/h26,28H",C=1C=C2C(=C(C1)C(NCC3CCN(CC3)CCN4CCN(CC4)C(C)=O)=O)NC(=N2)C(C)C,CC(=O)N1CCN(CCN2CCC(CNC(=O)c3cccc4nc(C(C)C)[nH]c34)CC2)CC1,4.4,,0.0,0
JIGWWGDIEUWCOR-UHFFFAOYNA-N,CHEMBL3235480,3359,A,6.64,chembl20,1335278,9606,HTR3A,2102,"InChI=1/C19H19FN2O2S/c20-17-3-1-2-16-15-5-4-14(12-18(15)25(23,24)19(16)17)22-11-10-21-8-6-13(22)7-9-21/h1-5,12-13H,6-11H2",S1(=O)(=O)C=2C(C=3C1=CC(=CC3)N4C5CCN(CC4)CC5)=CC=CC2F,O=S1(=O)c2cc(N3CCN4CCC3CC4)ccc2-c2cccc(F)c21,6.64,,0.0,0
JIWMRJSKGUAANW-UHFFFAOYNA-N,11752512,3359,A,7.382999999999999,pubchem,536968,9606,HTR3A,2102,"InChI=1/C26H30N6OS2/c27-32-25(33)23-19-7-2-4-9-21(19)35-24(23)29-26(32)34-17-5-12-30-13-15-31(16-14-30)22-11-10-18-6-1-3-8-20(18)28-22/h1,3,6,8,10-11H,2,4-5,7,9,12-17,27H2",S1C2=C(CCCC2)C3=C1N=C(SCCCN4CCN(CC4)C=5N=C6C(=CC5)C=CC=C6)N(N)C3=O,Nn1c(SCCCN2CCN(c3ccc4ccccc4n3)CC2)nc2sc3c(c2c1=O)CCCC3,7.382999999999999,,0.0,0
JIXSQOGACRDRDG-UHFFFAOYNA-N,CHEMBL2205040,3359,A,6.59,chembl20,880265,9606,HTR3A,2102,"InChI=1/C18H22N2S/c1-14-3-6-16(7-4-14)21-18-8-5-15(2)13-17(18)20-11-9-19-10-12-20/h3-8,13,19H,9-12H2,1-2H3",N1(CCNCC1)C=2C(=CC=C(C2)C)SC=3C=CC(=CC3)C,Cc1ccc(Sc2ccc(C)cc2N2CCNCC2)cc1,6.59,,0.0,0
JJKSXCUVAHBTLA-UHFFFAOYNA-N,CHEMBL2169973,3359,A,6.69,chembl20,864726,9606,HTR3A,2102,"InChI=1/C14H18N4/c1-17-7-9-18(10-8-17)14-6-5-11-12(15)3-2-4-13(11)16-14/h2-6H,7-10,15H2,1H3",N=1C(=CC=C2C(=CC=CC12)N)N3CCN(CC3)C,CN1CCN(c2ccc3c(N)cccc3n2)CC1,6.69,,0.0,0
JJNKQQZKWYVYGT-UHFFFAOYNA-N,CHEMBL2205035,3359,A,6.57,chembl20,880265,9606,HTR3A,2102,"InChI=1/C18H22N2O/c1-14-7-8-17(15(2)13-14)21-18-6-4-3-5-16(18)20-11-9-19-10-12-20/h3-8,13,19H,9-12H2,1-2H3",N1(CCNCC1)C=2C(=CC=CC2)OC=3C(=CC(=CC3)C)C,Cc1ccc(Oc2ccccc2N2CCNCC2)c(C)c1,6.57,,0.0,0
JLRCCKQYIBQABB-DLGLGFIGNA-N,CHEMBL19114,79246,A,5.13,chembl20,3410,10116,HTR3A,2102,"InChI=1/C11H12N2O2/c12-4-3-8-6-15-10-2-1-7(11(13)14)5-9(8)10/h1-2,5-6H,3-4,12H2,(H2,13,14)/f/h13H2",C=12C=C(C(=O)N)C=CC1OC=C2CCN,NCCc1coc2ccc(C(N)=O)cc12,5.13,,0.0,0
JLUNJQZXCXTHSJ-UHFFFAOYNA-N,CHEMBL605573,15561,A,5.17,chembl20,611799,10090,HTR3A,2102,"InChI=1/C19H20N4O2/c1-2-4-15(5-3-1)24-17-7-6-16-18(20-17)21-19(25-16)23-13-12-22-10-8-14(23)9-11-22/h1-7,14H,8-13H2",C1=C(N=C2C(OC(=N2)N3C4CCN(CC4)CC3)=C1)OC5=CC=CC=C5,c1ccc(Oc2ccc3oc(N4CCN5CCC4CC5)nc3n2)cc1,5.17,,0.0,0
JMUQZICSXGDWKN-UAZVUVBBNA-N,CHEMBL415569,3359,N,4.52,chembl20,445995,9606,HTR3A,2102,"InChI=1/C50H60N4O2/c55-26-21-33-31-53(36-14-6-2-7-15-36)24-20-38-44(53)28-39(33)41-30-51-43-19-11-10-18-42(43)50-23-25-54(37-16-8-3-9-17-37)32-34-22-27-56-49(46(48(50)51)40(34)29-45(50)54)52(47(38)41)35-12-4-1-5-13-35/h1,4-6,8,10-14,16,18-19,21-22,30,36-40,44-49,55H,2-3,7,9,15,17,20,23-29,31-32H2/q+2/b33-21-,41-30?/t36?,37?,38-,39-,40-,44-,45-,46+,47+,48-,49+,50+,53?,54?/m0/s1",C1=CC=C2N3C=C4[C@H](N(C5=CC=CC=C5)[C@H]6[C@H]7[C@H]3[C@@]8(C2=C1)CC[N+]9(C%10CCCC=C%10)[C@H]8C[C@H]7C(=CCO6)C9)[C@H]%11CC[N+]%12([C@H]%11C[C@H]4/C(/C%12)=C\CO)C%13CCCC=C%13,OC/C=C1/C[N+]2(C3C=CCCC3)CC[C@H]3[C@@H]2C[C@@H]1C1=CN2c4ccccc4[C@@]45CC[N+]6(C7C=CCCC7)CC7=CCO[C@H]([C@@H]([C@H]24)[C@H]7C[C@@H]56)N(c2ccccc2)[C@@H]13,4.52,,0.0,0
JOEZRUWANPRMKY-INIZCTEONA-N,CHEMBL1643886,3359,A,8.7,chembl20,700634,9606,HTR3A,2102,"InChI=1/C18H22N4O/c1-2-22-15-5-3-4-13-17(15)14(19-22)10-21(18(13)23)16-11-20-8-6-12(16)7-9-20/h3-5,12,16H,2,6-11H2,1H3/t16-/m0/s1",C1=C2C(N(CC3=NN(C(C=C1)=C32)CC)[C@@H]4C5CCN(C4)CC5)=O,CCn1nc2c3c(cccc31)C(=O)N([C@H]1CN3CCC1CC3)C2,8.7,,0.0,0
JOEZRUWANPRMKY-MRXNPFEDNA-N,CHEMBL1643887,3359,A,8.8,chembl20,700634,9606,HTR3A,2102,"InChI=1/C18H22N4O/c1-2-22-15-5-3-4-13-17(15)14(19-22)10-21(18(13)23)16-11-20-8-6-12(16)7-9-20/h3-5,12,16H,2,6-11H2,1H3/t16-/m1/s1",C1=C2C(N(CC3=NN(C(C=C1)=C32)CC)[C@H]4C5CCN(C4)CC5)=O,CCn1nc2c3c(cccc31)C(=O)N([C@@H]1CN3CCC1CC3)C2,8.8,,0.0,0
JOKSOQGSLVTYPP-YIRBZYSLNA-N,CHEMBL1277561,3359,A,6.6,chembl20,684899,9606,HTR3A,2102,"InChI=1/C27H34N6O/c28-33-26(30-24-8-4-2-6-22(24)27(33)34)20-9-12-21(13-10-20)31-15-17-32(18-16-31)25-14-11-19-5-1-3-7-23(19)29-25/h1,3,5,7,11,14,21-22H,2,4,6,8-10,12-13,15-18,28H2/t21-,22?",N1([C@H]2CCC(=C3N=C4C(C(N3N)=O)CCCC4)CC2)CCN(C=5N=C6C=CC=CC6=CC5)CC1,NN1C(=O)C2CCCCC2=NC1=C1CCC(N2CCN(c3ccc4ccccc4n3)CC2)CC1,6.6,,0.0,0
JQLTWKBKUQSAIX-KPBOYRJQNA-N,70685201,79246,A,7.823910000000001,pubchem,652569,10116,HTR3A,2102,"InChI=1/C52H78N8O11/c1-41-47(43-9-5-7-11-45(43)55-49(41)59-19-15-57(3)16-20-59)51(61)53-13-23-63-25-27-65-29-31-67-33-35-69-37-39-71-40-38-70-36-34-68-32-30-66-28-26-64-24-14-54-52(62)48-42(2)50(60-21-17-58(4)18-22-60)56-46-12-8-6-10-44(46)48/h5-12H,13-40H2,1-4H3,(H,53,61)(H,54,62)/f/h53-54H",O=C(NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)C1=C(C(N2CCN(CC2)C)=NC=3C1=CC=CC3)C)C4=C(C(N5CCN(CC5)C)=NC=6C4=CC=CC6)C,Cc1c(N2CCN(C)CC2)nc2ccccc2c1C(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)c1c(C)c(N2CCN(C)CC2)nc2ccccc12,7.823910000000001,,0.0,0
JRKIQFPYQPIURM-SPEPDGBUNA-N,CHEMBL225484,3359,A,5.68,chembl20,578446,9606,HTR3A,2102,"InChI=1/C23H25FN4O3/c24-19-7-3-2-6-17(19)15-28-22(30)18-9-8-16(14-20(18)26-23(28)31)21(29)25-10-13-27-11-4-1-5-12-27/h2-3,6-9,14H,1,4-5,10-13,15H2,(H,25,29)(H,26,31)/f/h25-26H",C1=CC=2C(N(C(NC2C=C1C(=O)NCCN3CCCCC3)=O)CC4=CC=CC=C4F)=O,O=C(NCCN1CCCCC1)c1ccc2c(=O)n(Cc3ccccc3F)c(=O)[nH]c2c1,5.68,,0.0,0
JSWZEAMFRNKZNL-GPQMBLKYNA-N,2099,3359,A,9.30103,pubchem,552106,9606,HTR3A,2102,"InChI=1/C17H18N4O/c1-11-13(19-10-18-11)9-21-8-7-15-16(17(21)22)12-5-3-4-6-14(12)20(15)2/h3-6,10H,7-9H2,1-2H3,(H,18,19)/f/h18H",O=C1N(CCC=2N(C=3C(C21)=CC=CC3)C)CC=4N=CNC4C,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,9.30103,,0.0,0
JTIOAVUBNSKIPD-FUNVUKJBNA-N,76313432,79246,A,7.49485,pubchem,455453,10116,HTR3A,2102,"InChI=1/C16H18N2O2/c19-16(15-7-10-3-1-2-4-14(10)18-15)20-13-8-11-5-6-12(9-13)17-11/h1-4,7,11-13,17-18H,5-6,8-9H2/t11-,12+,13?",O(C1C[C@@H]2N[C@@H](CC2)C1)C(=O)C=3NC=4C(C3)=CC=CC4,O=C(OC1C[C@@H]2CC[C@H](C1)N2)c1cc2ccccc2[nH]1,7.49485,,0.0,0
JTIOAVUBNSKIPD-ITGUQSILNA-N,CHEMBL3084706,79246,A,7.49,chembl20,606511,10116,HTR3A,2102,"InChI=1/C16H18N2O2/c19-16(15-7-10-3-1-2-4-14(10)18-15)20-13-8-11-5-6-12(9-13)17-11/h1-4,7,11-13,17-18H,5-6,8-9H2/t11-,12+,13+",[C@H]12N[C@H](C[C@H](C1)OC(=O)C=3NC4=C(C3)C=CC=C4)CC2,O=C(O[C@@H]1C[C@@H]2CC[C@H](C1)N2)c1cc2ccccc2[nH]1,7.49,,0.0,0
JXEWFPXPEYRYSN-XBXBPLPCNA-N,CHEMBL224159,3359,N,4.7,chembl20,578446,9606,HTR3A,2102,"InChI=1/C22H23FN4O4/c23-17-4-1-15(2-5-17)14-27-21(29)18-6-3-16(13-19(18)25-22(27)30)20(28)24-7-8-26-9-11-31-12-10-26/h1-6,13H,7-12,14H2,(H,24,28)(H,25,30)/f/h24-25H",C1=CC=2C(N(C(NC2C=C1C(=O)NCCN3CCOCC3)=O)CC4=CC=C(C=C4)F)=O,O=C(NCCN1CCOCC1)c1ccc2c(=O)n(Cc3ccc(F)cc3)c(=O)[nH]c2c1,4.7,,0.0,0
