,Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
436,GRWARSULWXLZOY-QWOVJGMINA-N,CHEMBL303824,3269,A,6.0,chembl20,84430,9606,HRH1,2055,C=1(C2=C(CCCCC2)N=C3C1C=CC=C3)NCCC4N(CCC4)C
437,GPLGAQQQNWMVMM-MYAJQUOBNA-N,CHEMBL191703,3269,A,5.0,chembl20,513372,9606,HRH1,2055,[C@@]123[C@H]([C@@H]4CC=C5[C@@]([C@H]4CC1)(CC[C@H](N(C)C)C5)C)CC[C@@H]2[C@H](C)N(C3)C
438,GPRHHSZIXIDKDN-ZTOFUINCNA-N,CHEMBL2208427,3269,A,7.2,chembl20,887254,9606,HRH1,2055,C1(=C(C=CC(=C1)OC2CCN(CC2)C[C@@H](CNC(=O)C=3C=C(C(=CC3)N)OC)O)Cl)Cl
439,GPVDPKZTACUYNW-IPKCRJEZNA-N,CHEMBL96429,3269,A,8.63,chembl20,84421,9606,HRH1,2055,[C@H]12[C@@H](C=3C(=CC=CC3)CC4=C1C=CC=C4)CC(O2)CN5CCOCC5
440,GPWMNUXSJDSCAV-DYVYAPTKNA-N,49836528,24448,A,8.27003,pubchem,537330,10116,HRH1,2055,OC(=O)[C@@]12[C@@H](C1)CN(C2)C3C[C@]4(CC3)CC=5C(CC=6C4=CC=CC6)=CC=CC5
441,GPWMNUXSJDSCAV-DYVYAPTKNA-N,49836528,3269,A,7.500039999999999,pubchem,537324,9606,HRH1,2055,OC(=O)[C@@]12[C@@H](C1)CN(C2)C3C[C@]4(CC3)CC=5C(CC=6C4=CC=CC6)=CC=CC5
442,GPZMWOXSIRVXQW-OAHLLOKONA-N,56963799,3269,A,5.1515,pubchem,661704,9606,HRH1,2055,O1C(CCN2[C@@H](CCC2)C)=CC3=C1C=CC(=C3)C(=O)C4=CC=C(N(=O)=O)C=C4
443,GPZMWOXSIRVXQW-UHFFFAOYNA-N,CHEMBL2031737,3269,A,5.15,chembl20,818793,9606,HRH1,2055,C1CN(CCC=2OC=3C=CC(=CC3C2)C(C4=CC=C(C=C4)N(=O)=O)=O)C(C1)C
444,GPZPKPCNUXREIY-QNERWRCSNA-N,CHEMBL295001,3269,A,6.97,chembl20,84539,9606,HRH1,2055,C1(C(=NC(C[C@@H]1C2=CC(F)=C(C=C2)F)=O)C)C(=O)NCCCN3CCC(CC3)(C4=C(C=C(C=C4)F)F)C#N
445,GEICAQNIOJFRQN-UHFFFAOYNA-N,CHEMBL47482,3269,A,6.71,chembl20,605748,9606,HRH1,2055,C=1C=C2C(CC3=C(C2CN)C=CC=C3)=CC1
446,IRIGJBAWLKWASO-UHFFFAOYNA-N,CHEMBL313604,3269,A,7.81,chembl20,84541,9606,HRH1,2055,N12C(C3=C(C=CC=C3)CC4=C1C(Cl)=CC=C4)CC(O2)CN(C)C
447,IQNSUCJNGFOYPQ-VTTPVFLDNA-N,49836738,3269,A,6.900010000000001,pubchem,537324,9606,HRH1,2055,O1C=2C(C3(CC(N4C[C@@H](CCC4)C(=O)O)CC3)CC=5C1=CC=CC5)=CC=CC2
448,IQWBKNWLBVZZLG-HNNXBMFYNA-N,CHEMBL1091775,3269,A,8.41,chembl20,624292,9606,HRH1,2055,C1=CC=C2C(=C(CCN3CCC3)SC2=C1)[C@H](C=4C=CC=CN4)C
449,IUIGATKKQCOBAF-AQYSXWTQNA-N,CHEMBL2158837,3269,A,7.3,chembl20,856370,9606,HRH1,2055,C1(=C(C=CC(=C1)OC2CCN(CC2)CC3CCN(CC3)[C@@H](CC4=C(C=CC=C4)Cl)C(=O)O)Cl)Cl
450,IOJIPFCHEXMFMJ-UHFFFAOYNA-N,CHEMBL429132,3269,A,5.3,chembl20,465005,9606,HRH1,2055,C=1C=CC2=C(C1C=3N(C(SCCCN4CCC=5C(CC4)=CC6=C(C5)N=C(O6)C(C)(C)C)=NN3)C)C=CC(C)=N2
451,IPQSEKMUUNQIQD-UHFFFAOYNA-N,CHEMBL93556,3269,A,8.19,chembl20,84418,9606,HRH1,2055,C=1(N(C2=CC=CC=C2N1)CC3=CC=C(C=C3)F)C(C4CCN(CC4)CCC5(CN(C(C6=CC(OC)=C(C(=C6)OC)OC)=O)CC5)C7=CC(OC)=C(C=C7)OC)=O
452,IPTWWGFBGODTAQ-HCKMINDGNA-N,CHEMBL155188,3269,A,6.0,chembl20,84547,9606,HRH1,2055,N1=CNC=C1CCCCCCCCCCCCN
453,ISNBRHXEJYVADA-CQSZACIVNA-N,CHEMBL263881,3269,A,5.81,chembl20,84876,9606,HRH1,2055,C1=2C(N(C)C[C@@H](C1)C(N(CC)CC)=O)=CC3=C4C2C=CC=C4NC3
454,ITLPFSDCSSQVPC-UHFFFAOYNA-N,44126326,3269,A,7.522880000000001,pubchem,452262,9606,HRH1,2055,FC1=CC=C(CCN2C3=C(CN(CC3)C)C4=C2C=CC(=C4)C)C=C1
455,ITNVSKVARAVDNB-CSKMVECVNA-N,CHEMBL1774491,3269,A,7.39,chembl20,745951,9606,HRH1,2055,O1C2=C(N(C=3C(C1)=CC=CC3)CCCN4CCN(CCC4)C5=CC(N(C(N5C)=O)C)=O)C=C(C=C2)C(O)=O
456,ITTGLZWHTWLHSG-UHFFFAOYNA-N,CHEMBL272480,3269,A,5.5,chembl20,465005,9606,HRH1,2055,C1=CC=C2C(=C1C=3N(C(SCCCN4CCC=5C(CC4)=CC6=C(C5)C(N(C6)C)=O)=NN3)C)C=CC(C)=N2
457,IMKMPTLRTHMERW-MGBGTMOVNA-N,24803639,3269,A,8.40012,pubchem,591516,9606,HRH1,2055,O=C1N(N=C(C=2C1=CC=CC2)CC=3C=CC(O)=CC3)C[C@@H]4N(CCC4)CCCCC5=CC=C(OCCCN6CCCCCC6)C=C5
458,IGZMIXBCHNOMPG-QGZVFWFLNA-N,52937734,3269,A,7.10002,pubchem,591512,9606,HRH1,2055,O=C1N(N=C(CC2CCCCC2)C=3C1=CC=CC3)C[C@@H]4N(CCC4)C
459,IOFOPIMDJBEBFZ-UHFFFAOYNA-N,CHEMBL2207638,3269,A,5.26,chembl20,886464,9606,HRH1,2055,C1=CC=2C(=CC=C1)C(=CC2CN3CCN(CC3)C4=C(C=CC=C4)OC)CN5CCCCC5
460,IRGGYSVFJCBILG-LQFNOIFHNA-N,CHEMBL1277312,24448,A,7.85,chembl20,685211,10116,HRH1,2055,C12(CC3=C(C=CC=C3)OC=4C=CC=CC14)CCC(C2)N5CC(C5)C(=O)O
461,IRGGYSVFJCBILG-LQFNOIFHNA-N,CHEMBL1277312,3269,A,7.3,chembl20,685205,9606,HRH1,2055,C12(CC3=C(C=CC=C3)OC=4C=CC=CC14)CCC(C2)N5CC(C5)C(=O)O
462,JJKPSOUEWPDPFS-UHFFFAOYNA-N,CHEMBL326263,3269,A,6.1,chembl20,84419,9606,HRH1,2055,N1(C(=O)OCCC2=CC=C(C#N)C=C2)CCN(CC1)CCCC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F
463,JJZCOPQZNMJSKH-TXEJJXNPNA-N,CHEMBL15499,24448,N,4.7,chembl20,84709,10116,HRH1,2055,C1(N(C=2C=CC(=CC2S1)CCN3C[C@H](C)N[C@@H](C3)C)C)=O
464,JMGBVGDZPLNFAE-NPIRHHPONA-N,CHEMBL2208428,3269,A,6.7,chembl20,887254,9606,HRH1,2055,C1(=C(C=CC(=C1)OC2CCN(CC2)C[C@@H](CNC(=O)C=3C(=CC=CC3)S(C)(=O)=O)O)Cl)Cl
465,JMNWUROIQQVCMZ-UHFFFAOYNA-N,CHEMBL139760,24448,A,5.51,chembl20,84706,10116,HRH1,2055,C1(C2=C(C=C(C(=C2)Cl)Cl)CCC3=C1N=CC=C3)=C4CCN(CC4)C(=O)C
466,JMZSIRYUEMQBSO-UHFFFAOYNA-N,CHEMBL342455,24448,A,7.09,chembl20,84706,10116,HRH1,2055,C1(C2=C(C=C(C=C2)Cl)CCC3=C1N=CC=C3)=C4CCN(C(C(C)(C)C)=O)CC4
467,JNODQFNWMXFMEV-UHFFFAOYNA-N,197033,3269,A,6.80134,pubchem,452262,9606,HRH1,2055,N1(C2=C(CN(CC2)C)C3=C1C=CC(=C3)C)CCC=4C=CC(=NC4)C
468,IPEVIECOSRVVCZ-UHFFFAOYNA-N,CHEMBL275109,24448,A,7.15,chembl20,84703,10116,HRH1,2055,C1(C=2N=CC(=CC2CCC3=C1C=CC(Cl)=C3)C)=C4CCN(CC4)C(=O)C
469,HCYAFALTSJYZDH-UHFFFAOYNA-N,CHEMBL72,24448,A,9.1,chembl20,84698,10116,HRH1,2055,N1(C2=C(CCC3=C1C=CC=C3)C=CC=C2)CCCNC
470,JVDFBAQLTSMMBQ-SREBMQDQNA-N,CHEMBL2158832,3269,A,7.3,chembl20,856370,9606,HRH1,2055,C=1C=CC(=CC1CN2CCC(CN3CCC(OC=4C=CC(=C(C4)Cl)Cl)CC3)CC2)C(=O)O
471,KZONDTNPVHWVKU-NSHDSACANA-N,CHEMBL2165447,3269,N,4.99,chembl20,880424,9606,HRH1,2055,N=1OC(=CC1OC[C@@H]2CCN2)COC3=CC=CC=C3
472,KUAJFMGQGXJNCK-UHFFFAOYNA-N,CHEMBL330719,3269,A,8.18,chembl20,84418,9606,HRH1,2055,C=1(N(C2=CC=CC=C2N1)CC=3C=CN=CC3)C(C4CCN(CC4)CCC5(CN(C(C6=CC(OC)=C(C(=C6)OC)OC)=O)CC5)C7=CC=CC=C7)=O
473,JTLCTTWVUAIQHD-UHFFFAOYNA-N,CHEMBL315772,3269,A,8.63,chembl20,84544,9606,HRH1,2055,N12C(C3=C(C=CC=C3)CC4=C1C=C(C=C4)Cl)CC(O2)CN(C)C
474,KIBTUVSBDSDCNM-UHFFFAOYNA-N,15288693,24448,A,8.1549,pubchem,87524,10116,HRH1,2055,S1C=2C=C(CCN3CCN(CC3)CC4=CC=CC=C4)C=CC2N(C1=O)C
475,KICLSPYVVBSUFF-YHSKDTNENA-N,CHEMBL2376804,3269,N,4.68,chembl20,955845,9606,HRH1,2055,C1=C(C=C2C(=N1)C(=NC(=N2)N)N3CC(C3)NC)C4CC4
476,KGDPFNITOFAOLP-UHFFFAOYNA-N,CHEMBL256474,3269,A,5.7,chembl20,465005,9606,HRH1,2055,O1C=NC(C)=C1C=2N(C(SCCCN3CCC=4C(=CC5=C(C4)OC(=N5)C(C)(F)F)CC3)=NN2)C
477,JPUGXAMECQJERZ-UHFFFAOYNA-N,CHEMBL96141,3269,A,8.19,chembl20,84418,9606,HRH1,2055,C1(=NC2=CC=CC=C2N1CCOCC)C(C3CCN(CC3)CCC4(CN(C(C5=CC(OC)=C(C(=C5)OC)OC)=O)CC4)C=6C=C(Cl)C(=CC6)Cl)=O
478,LDAIZSJPULESPS-UHFFFAOYNA-N,CHEMBL179590,3269,A,8.23,chembl20,302917,9606,HRH1,2055,N1(C(C=2C=CC(=CC2)F)C=3C=CC(=CC3)F)CCN(CC1)CCCCOC4=CC=C(C#CCCN(C(=O)OCC)O)C=C4
479,LLBZLFNYOYVBFX-ACIDLTHQNA-N,CHEMBL1910386,3269,A,8.26,chembl20,775917,9606,HRH1,2055,C(=O)(C=1NC=2C=CC=CC2C1)N3CCN(CC3)CCN4CCC(CC4)NC=5N(C=6C(N5)=CC=CC6)CC=7C=CC(=CC7)F
480,LQCZDIMQFUOGJG-PFSFRUDQNA-N,CHEMBL2207672,3269,A,7.3,chembl20,884700,9606,HRH1,2055,C1(=C(C=CC(=C1Cl)OC2CCN(CC2)C[C@@H](CNC(C3=C4C(=C(N=C3)O)C=C(C=C4)S(C)(=O)=O)=O)O)Cl)C
481,LPHIWCBAJGQIIF-UHFFFAOYNA-N,17963227,3269,A,8.60033,pubchem,701282,9606,HRH1,2055,ClC=1C=C(OC2CCN(C3CCN(CC3)C(=O)N(S(=O)(=O)C4=CC=C(C=C4)C)C)CC2)C=CC1Cl
482,LNEPOXFFQSENCJ-UHFFFAOYNA-N,CHEMBL54,24448,A,6.42,chembl20,84716,10116,HRH1,2055,C1(CCN(CC1)CCCC(C=2C=CC(=CC2)F)=O)(C=3C=CC(=CC3)Cl)O
483,LNEPOXFFQSENCJ-UHFFFAOYNA-N,CHEMBL54,3269,A,6.49,chembl20,774767,9606,HRH1,2055,C1(CCN(CC1)CCCC(C=2C=CC(=CC2)F)=O)(C=3C=CC(=CC3)Cl)O
484,LNKJMMRGHGXRAK-UHFFFAOYNA-N,CHEMBL116144,24448,A,5.44,chembl20,84704,10116,HRH1,2055,C1(C2=C(C=C(C=C2)Cl)CCC3=C1N=CC=C3)N4CCN(CC4)C(=O)CCC
485,GZKLJWGUPQBVJQ-LELJVTLKNA-N,60149,3269,A,9.29243,pubchem,517793,9606,HRH1,2055,ClC1=CC=2C(C3CCN(CC3)CCN4CCNC4=O)=CN(C2C=C1)C5=CC=C(F)C=C5
486,GWLKWIJXTVRQMT-UHFFFAOYNA-N,45267775,3269,A,7.0942,pubchem,432949,9606,HRH1,2055,FC1=CC=C(CN2C(N3CCC(N(C4=CC=CC=C4)C)CC3)=NC=5C2=CC=CC5)C=C1
487,GLNBRPIPBOSSGY-UHFFFAOYNA-N,54583939,3269,A,5.1209,pubchem,600300,9606,HRH1,2055,N1(C2CCN(CC2)C)CC3=C(N(C4=C3C=C(C=C4)C)CCC5=CC=NC=C5)CC1
488,HSDKTYRTYUNZTL-UHFFFAOYNA-N,CHEMBL91397,3269,A,8.41,chembl20,321177,9606,HRH1,2055,C=1C=CN=C2C(C=3CCN(CC3)CC4=CC(=CN=C4)C)C=5C=CC(Cl)=CC5CCC21
489,IEMJYQZKJFERDW-UHFFFAOYNA-N,CHEMBL85735,3269,A,8.23,chembl20,84541,9606,HRH1,2055,N12C(C3=C(C=CC=C3)CC4=C1C=C(C=C4)C)CC(O2)CN(C)C
490,IESJRUUOIHDONG-UHFFFAOYNA-N,57401706,3269,A,6.673660000000001,pubchem,640310,9606,HRH1,2055,S(CCCN1CCN(CC1)C2=NC=CC=C2)C3=CC=C(F)C=C3
491,IESQFAFNQAYROM-SDNWHVSQNA-N,46224878,3269,A,6.46218,pubchem,452262,9606,HRH1,2055,N1(C2C(CN(CC2)C)C=3C1=CC=CC3)/C=C/C4=CC=CC=C4
492,IBTMKWBYOYIWBF-OSHBODPJNA-N,CHEMBL2207660,3269,A,7.4,chembl20,884700,9606,HRH1,2055,C1(=C(C=CC(=C1Cl)OC2CCN(CC2)C[C@@H](CNC(C=3C(=NNC3)C(F)(F)F)=O)O)Cl)C
493,IBTMKWBYOYIWBF-RIZSQADDNA-N,59296099,3269,A,7.400010000000001,pubchem,716957,9606,HRH1,2055,ClC1=C(OC2CCN(CC2)C[C@H](O)CNC(=O)C3=C(NN=C3)C(F)(F)F)C=CC(Cl)=C1C
494,IBUHDDLETPJVGP-UHFFFAOYNA-N,CHEMBL592752,3269,A,7.4,chembl20,603320,9606,HRH1,2055,N1(CCC2=CC=CC=C2)C=3C=CC(C)=CC3C=4CN(CCC41)C
495,IBVAFMSEJOGFLC-MMEQTBIRNA-N,CHEMBL104994,3269,N,4.37,chembl20,84425,9606,HRH1,2055,C(N[C@@H]1CN(CCCOC2=CC=C(C(=O)C)C=C2)CC1)([C@@H](N)CO)=O
496,IBZJKEOJOGAMGJ-COPLHBTANA-N,CHEMBL608151,3269,A,6.0,chembl20,613766,9606,HRH1,2055,C1NC[C@H]2[C@H](COCC)[C@@]12C3=CC(=C(C=C3)Cl)Cl
497,ICAQZJCLBRKWBG-BUKGPZPNNA-N,CHEMBL595180,3269,A,6.0,chembl20,604062,9606,HRH1,2055,N1(C=2C=C(NCC3=C(C=CC=C3Cl)Cl)N=C(N)N2)CCN(CC1)C
498,ICDXLEXUWOLRPG-NRFANRHFNA-N,CHEMBL101748,3269,A,5.05,chembl20,84425,9606,HRH1,2055,S(N[C@@H]1CN(CCCOC2=CC=C(C(C3CC3)=O)C=C2)CC1)(C=4C=C(C#N)C=CC4)(=O)=O
499,ICIGFIHEQAKGAX-DZQCGVKKNA-N,49841845,3269,A,5.19233,pubchem,638344,9606,HRH1,2055,O1C(C2=CC3=NC(=NC(N4CCN(CC4)C)=C3C=C2)N)=CC=C1
500,ICIRCFWIGBIEDT-MJCXCPGGNA-N,90667252,3269,N,,pubchem,1122375,9606,HRH1,2055,S(CCC/N=C(/NCCSC1=CC=CC=C1)\NC#N)C=2N=C(NN2)N
501,HZPGVFKYDDQWIZ-BCFGIHSSNA-N,CHEMBL568400,3269,A,6.41,chembl20,594567,9606,HRH1,2055,C1=C(N=C(N=C1C)N[C@H]2CC[C@H](CC2)NC(C3=CC(=C(C=C3)Cl)Cl)=O)N(C)C
502,HZPGVFKYDDQWIZ-XBXBPLPCNA-N,23027211,3269,A,6.40894,pubchem,443389,9606,HRH1,2055,ClC=1C=C(C(=O)NC2CCC(NC3=NC(N(C)C)=CC(=N3)C)CC2)C=CC1Cl
503,IDNLJMLLYBSJEB-UHFFFAOYNA-N,CHEMBL1910383,3269,A,6.65,chembl20,775917,9606,HRH1,2055,C(=O)(C=1NC=2C=CC=CC2C1)N3CCN(CC3)CCOC(C=4C=CC=CC4)C=5C=CC=CC5
504,IECPJVGHHUNYNJ-CYSPOYASNA-N,CHEMBL264491,24448,A,8.02,chembl20,84722,10116,HRH1,2055,N1C(=NC=C1CCNCCC=2NC=NC2)CCC(C3=CC=CC=C3)C=4C=CC=CC4
505,KYSFTXJTWSDCSC-MPIMZMORNA-N,CHEMBL1097859,3269,N,4.81,chembl20,629916,9606,HRH1,2055,N(C1=NC=CC=C1)C(C2=C3N(C(C=4C=CC(=CC4)C)=N2)CCCCC3)=O
506,KZGYBDPASGTNOZ-QHCPKHFHNA-N,CHEMBL1910384,3269,A,6.34,chembl20,775917,9606,HRH1,2055,C(=O)(N1C[C@H](CC1)NCCN(C2=CC=CC=N2)CC=3C=CC(=CC3)OC)C=4NC=5C=CC=CC5C4
507,LABRWGKKPFQRIQ-UHFFFAOYNA-N,CHEMBL3094130,3269,A,5.9,chembl20,1280381,9606,HRH1,2055,C1=C2C(=CC=C1OCCCN3CCCCC3)CCNCC2
508,LAGGNVKIMAMGMQ-UHFFFAOYNA-N,CHEMBL258090,3269,A,5.5,chembl20,465005,9606,HRH1,2055,C1=CC=C2C(=C1C=3N(C(SCCCN4CCC=5C(=CC6=C(C5)N=C(O6)CC(F)(F)F)CC4)=NN3)C)C=CC(C)=N2
509,LBAKRWRQQGNMEB-ZYTCOXICNA-N,CHEMBL2031884,3269,A,5.14,chembl20,819073,9606,HRH1,2055,C=1(C2=CC=C3C(CCN(C3=O)CCN4CCC[C@H]4C)=C2)C=CC(=CC1)C(NCC)=O
510,LECUUDCCVOYUHG-UHFFFAOYNA-N,44350664,3269,A,6.01166,pubchem,342782,9606,HRH1,2055,FC=1C=CC(C(=O)CCCN2C3CCC2CC(C3)C4=CC=CC=C4)=CC1
511,LEHDCEDFGAFVGX-AOYCEVKUNA-N,CHEMBL2158792,3269,A,7.3,chembl20,856370,9606,HRH1,2055,C([C@@](C)(N1CCC(CN2CCC(OC=3C=CC(=C(C3)C)Cl)CC2)CC1)CC4=CC=C(C=C4)F)(O)=O
512,LEVRYVCMBBJQLU-DUXOCNDTNA-N,44288877,3269,A,6.21042,pubchem,87354,9606,HRH1,2055,FC1=CC(=C(C2(CCN(CC2)CCCNC(=O)C=3[C@H](CC(=O)N(C3C)C)C4=CC(F)=C(F)C=C4)C#N)C=C1)C#N
513,LDENPNCRFIDJLK-UHFFFAOYNA-N,CHEMBL131155,24448,A,5.8,chembl20,84706,10116,HRH1,2055,C1(C2=C(C=C(C=C2)OC)CCC=3C1=NC=CC3)=C4CCN(CC4)C(=O)C
514,LDFCKVGOKABEDO-UHFFFAOYNA-N,22322323,3269,A,7.55284,pubchem,426616,9606,HRH1,2055,ClC=1C=C(OC2CCN(CC2)CCCN=C3N(C(=O)N(C(=O)C3)C)C)C=CC1Cl
515,LDKQFEPUPKIHCG-UHFFFAOYNA-N,CHEMBL1094510,3269,A,9.1,chembl20,796225,9606,HRH1,2055,O(C1=CC=CC=C1)CCN2C3=CC=CC=C3N=C2C4CCCN(C4)C
516,LDMXQNXCFMLIER-UHFFFAOYNA-N,CHEMBL549599,3269,A,8.62,chembl20,584293,9606,HRH1,2055,C1=CC=2N=C(N3CCC(CC3)NC)N(C2C=C1)CC4=CC=C(C=C4)F
517,LDPRUJUFFYEDJC-UHFFFAOYNA-N,CHEMBL360666,3269,A,7.75,chembl20,302917,9606,HRH1,2055,C(N(O)CCC#CC1=CC=C(C=C1)OCCCCN2CCN(CC2)C(C=3C=CC(=CC3)F)C=4C=CC(=CC4)F)(OCC5=CC=CC=C5)=O
518,LDUDMYAXGOQOGO-UHFFFAOYNA-N,CHEMBL85155,3269,A,7.8,chembl20,84541,9606,HRH1,2055,N12C(C3=C(C=C(C=C3)C)CC4=C1C=CC=C4)CC(O2)CN(C)C
519,LFSBNTMFCXGIEC-UHFFFAOYNA-N,CHEMBL557210,3269,A,8.49,chembl20,584293,9606,HRH1,2055,C=1C=C2N=C(N3CCC(CC3)N(CCO)C)N(C2=CC1)CC=4C=CC(=CC4)F
520,LCKBEOTXTNWYRG-UHFFFAOYNA-N,CHEMBL81485,3269,A,7.97,chembl20,84540,9606,HRH1,2055,N12C(C3=C(C=CC=C3)CC4=C1C=CC=C4)CC(O2)CNC
521,KXSMUDWNWWFRRE-LELJVTLKNA-N,CHEMBL2208437,3269,A,6.37,chembl20,887255,9606,HRH1,2055,C1(=C(C=CC(=C1)CN2CCC(CC2)NCC(O)CNC(C=3C=CC=CC3S(C)(=O)=O)=O)Cl)Cl
522,KMFDXNUGIFDFHQ-LJQANCHMNA-N,CHEMBL2146803,3269,A,9.29,chembl20,848010,9606,HRH1,2055,C=1C=CC=2C(=NN(C[C@H]3CCCN3CCOC)C(C2C1)=O)CC=4C=CC(=CC4)Cl
523,KOUMCBHTVFDPSI-ZTOFUINCNA-N,CHEMBL2208435,3269,A,7.9,chembl20,887254,9606,HRH1,2055,C1(=C(C=CC(=C1)OC2CCN(CC2)C[C@@H](CNC(=O)C3=C4C(=NN=C3)C=CC=C4)O)Cl)Cl
524,KLBQZWRITKRQQV-UHFFFAOYNA-N,CHEMBL479,24448,A,7.0,chembl20,84697,10116,HRH1,2055,N1(C=2C(=CC=C(C2)SC)SC3=C1C=CC=C3)CCC4N(C)CCCC4
525,KLBQZWRITKRQQV-UHFFFAOYNA-N,CHEMBL479,3269,A,8.08,chembl20,774767,9606,HRH1,2055,N1(C=2C(=CC=C(C2)SC)SC3=C1C=CC=C3)CCC4N(C)CCCC4
526,KLFVGKSTNOVPOR-CYBMUJFWNA-N,CHEMBL1092765,3269,A,8.77,chembl20,624292,9606,HRH1,2055,C1=CC=C2C(=C(CCN(C)C)SC2=C1)[C@@H](C=3C=CC=NC3F)C
527,KLHSXAZZKUOFFG-FQEVSTJZNA-N,CHEMBL321709,3269,A,5.82,chembl20,84425,9606,HRH1,2055,S(N[C@@H]1CN(CCCOC=2C=CC(C(C3CC3)=O)=CC2)CC1)(C4=CC=C(C=C4)Br)(=O)=O
528,KLPJSXVRXSMWBK-KSHJQMAXNA-N,CHEMBL2207668,3269,A,6.3,chembl20,884700,9606,HRH1,2055,C1=C(C=CC(=C1)OC2CCN(CC2)C[C@@H](CNC(C3=C4C(=C(N=C3)O)C=CC=C4)=O)O)C#N
529,KISZTEOELCMZPY-UHFFFAOYNA-N,CHEMBL609579,3269,A,5.56,chembl20,605748,9606,HRH1,2055,C1=CC=CC(=C1)C(CCN)C2=CC=CC=C2
530,KJLOHSGXUVVIEV-PCQHJKQCNA-N,CHEMBL196220,3269,A,6.39,chembl20,320729,9606,HRH1,2055,C1(C2=C(CCC3=C1C=CC=C3)C=CC=C2)OC4CCN(CC4)C[C@@H](NC(=O)OCC5=CC=CC=C5)C(O)=O
531,KJQCJXUDPPZASI-OAHLLOKONA-N,CHEMBL1092126,3269,A,8.03,chembl20,624292,9606,HRH1,2055,C1=CC=C2C(=C1)SC(=C2[C@H](C=3C(=CC=CN3)C)C)CCN(C)C
532,KJSOLPGLUWWSRX-UXKMBJCCNA-N,44288847,3269,A,7.040960000000001,pubchem,87354,9606,HRH1,2055,FC1=CC(=C(C2(CCN(CC2)CCCNC(=O)C3[C@H](CC(=O)N=C3C)C4=CC(F)=C(F)C=C4)C#N)C=C1)C#N
533,KNBHNNRMMAKKFI-SEDVZXITNA-N,CHEMBL2432046,3269,A,5.87,chembl20,985421,9606,HRH1,2055,C12[C@H](C3C4C1C5C(C4)C3CC52)NCC6=CC=C(C(=C6)OC)OC
534,KNBHNNRMMAKKFI-UHFFFAOYNA-N,73347825,3269,A,5.86678,pubchem,772786,9606,HRH1,2055,O(C=1C=C(CNC2C3C4C5C3CC6C5CC4C62)C=CC1OC)C
535,KNXOFOSIAFVPGD-YVALVJOPNA-N,90667248,3269,N,,pubchem,1122375,9606,HRH1,2055,S(CCN/C(=N/CCCNC=1N=C(NN1)N)/NC#N)C2=CC=CC=C2
536,KNZNKJDEMHGXSO-LHDYCAIHNA-N,CHEMBL256694,3269,A,8.59,chembl20,464412,9606,HRH1,2055,C1(=CC=C2N=C(N[C@@H](C)C2=C1Cl)NCC(F)F)Cl
537,KNZNKJDEMHGXSO-XQMQJMAZNA-N,CHEMBL429136,3269,A,7.74,chembl20,464412,9606,HRH1,2055,C1(=CC=C2N=C(NC(C)C2=C1Cl)NCC(F)F)Cl
538,KOACYGPEOVSJCA-IBGZPJMENA-N,CHEMBL2208417,3269,A,6.37,chembl20,887255,9606,HRH1,2055,C1(=C(C=CC(=C1)CN2CCC(CC2)NC[C@H](O)COC3=CC=C(C=C3)C#N)Cl)Cl
539,KFIVXMBRXYMIEJ-FIHZQFSSNA-N,CHEMBL1201207,3269,A,5.93,chembl20,774767,9606,HRH1,2055,[C@]12([C@H]([C@@H]3CC=C4[C@@]([C@]3([C@H](C1)O)F)(C=CC(=O)C4)C)C[C@@H]([C@@]2(C(COP(O)(O)=O)=O)O)C)C
540,KFMDKMLEGDZMCX-UHFFFAOYNA-N,CHEMBL273166,3269,A,5.5,chembl20,465005,9606,HRH1,2055,C1=CC=C2C(=C1C=3N(C(SCCCN4CCC=5C(CC4)=CC6=C(C5)N=C(O6)CC7CC7)=NN3)C)C=CC(C)=N2
541,KAWDUHFGBOIYCO-AWEZNQCLNA-N,CHEMBL1091778,3269,N,4.1,chembl20,624292,9606,HRH1,2055,C1=CC=C2C(=C1)SC(CCN(C)C)=C2[C@H](C=3C=CC=NC3)C
542,KAWDUHFGBOIYCO-CQSZACIVNA-N,CHEMBL1091777,3269,A,5.46,chembl20,624292,9606,HRH1,2055,C1=CC=C2C(=C1)SC(CCN(C)C)=C2[C@@H](C=3C=CC=NC3)C
543,KAWDUHFGBOIYCO-UHFFFAOYNA-N,CHEMBL1091776,3269,A,5.0,chembl20,624292,9606,HRH1,2055,C1=CC=C2C(=C1)SC(CCN(C)C)=C2C(C=3C=CC=NC3)C
544,KBAMXOZNCXYSJT-UHFFFAOYNA-N,CHEMBL408208,3269,A,5.6,chembl20,465005,9606,HRH1,2055,C=1C=CC=2N=C(C=CC2C1C=3N(C)C(SCCN4CCC5=C(C6=C(C=C5CC4)N=C(O6)C(F)(F)F)Br)=NN3)C
545,KCSVGYHUQTUHTM-CYBMUJFWNA-N,CHEMBL1092494,3269,A,8.1,chembl20,624292,9606,HRH1,2055,C1=CC=C2C(=C1)SC(=C2[C@H](C=3C(=CC=CN3)Cl)C)CCN(C)C
